customer_id,segment,clv,acquisition_channel,region,acquisition_date
13777,Retail,744.06,Online,EIRE,2009-11-02
12356,Wholesale,3826.59,Trade Show,Germany,2009-02-09
16045,Wholesale,1994.01,Partner,UK,2009-11-27
16662,Retail,995.07,Referral,,2009-04-30
16546,Corporate,4189.73,Online,UK,2009-09-07
13073,Retail,537.38,Direct Sales,UK,2009-05-10
16287,Retail,275.96,Online,UK,2009-06-12
13571,Retail,494.71,Online,France,2009-03-21
16548,Wholesale,3531.07,Online,Germany,2009-04-20
18002,Retail,526.26,Referral,Germany,2009-05-27
14035,Corporate,6342.59,Online,UK,2009-11-08
14796,Retail,821.66,Referral,UK,2009-11-21
13812,Retail,306.05,Online,UK,2009-03-23
14613,Wholesale,3901.89,Online,,2009-06-02
17747,Corporate,11630.14,Online,Germany,2009-02-10
13537,Corporate,2005.22,Online,Germany,2009-05-26
12452,Wholesale,900.7,Online,UK,2009-06-03
16615,Wholesale,2378.45,Trade Show,UK,2009-05-09
17006,Retail,1098.55,Online,EIRE,2009-07-24
15157,Retail,981.69,Online,,2009-02-11
13165,Corporate,14100.83,Online,EIRE,2009-10-25
14375,Retail,1193.75,Direct Sales,France,2009-04-30
16143,Wholesale,3887.11,Partner,UK,2009-08-10
15764,Corporate,10726.96,Online,UK,2009-05-17
13935,Retail,1179.85,Partner,UK,2009-06-08
14864,Retail,1141.33,Online,UK,2009-02-14
12720,RETAIL,741.94,Online,UK,2009-08-19
15745,corporate,13445.48,Partner,UK,2009-08-19
18235,Retail,1065.85,Trade Show,Germany,2009-03-02
14403,corporate,5483.96,Direct Sales,EIRE,2009-01-05
15204,corporate,4049.59,Direct Sales,EIRE,2009-05-27
14307,retail,774.61,Trade Show,UK,2009-11-14
14959,Retail,793.61,Online,UK,2009-11-10
14564,Corporate,11071.83,Referral,UK,2009-12-06
17827,Retail,281.05,Referral,UK,2009-02-13
16457,Retail,882.12,Referral,Germany,2009-05-12
17293,Retail,933.87,Online,UK,2009-05-09
15776,Wholesale,3228.57,Partner,UK,2009-07-18
16622,Retail,865.24,Online,UK,2009-05-14
14079,Retail,1182.35,Online,UK,2009-03-29
14482,RETAIL,1190.44,Online,EIRE,2009-01-11
17504,Wholesale,1886.93,Direct Sales,France,2009-12-20
16835,Corporate,8272.41,Direct Sales,,2009-05-17
12936,Retail,1117.12,Online,UK,2009-06-23
13688,Retail,206.11,Direct Sales,UK,2009-08-14
16893,Retail,519.47,Online,Other Europe,2009-06-02
13375,Corporate,,Online,Germany,2009-09-25
16785,Retail,755.92,Direct Sales,UK,2009-06-23
12633,Retail,1034.31,Online,UK,2009-10-22
13763,Corporate,2299.61,Referral,France,2009-09-01
14415,RETAIL,972.76,Partner,UK,2009-01-13
14476,Retail,673.34,Direct Sales,UK,2009-02-13
13160,Corporate,6181.61,Online,Netherlands,2009-08-27
18168,Retail,82.03,Online,UK,2009-06-07
14620,Wholesale,4918.72,Online,UK,2009-06-02
15741,Wholesale,4113.44,Online,UK,2009-01-23
17851,Retail,680.37,Online,UK,2009-01-16
17611,Corporate,4038.57,Online,UK,2009-05-21
15171,Wholesale,3442.29,Referral,EIRE,2009-12-07
17696,Retail,,Trade Show,UK,2009-03-10
17547,Retail,1151.86,Online,UK,2009-10-06
13132,RETAIL,479.7,Online,France,2009-05-19
17748,Retail,948.48,Online,Germany,2009-01-16
17249,Retail,723.18,Online,Other Europe,2009-01-02
15365,retail,497.59,Online,France,2009-04-25
14729,Corporate,5710.25,Online,Germany,2009-03-19
14653,Retail,316.2,Direct Sales,,2009-01-24
14191,Wholesale,3824.66,Direct Sales,UK,2009-08-11
15645,Retail,584.58,Partner,UK,2009-02-25
16730,RETAIL,753.22,Online,Other Europe,2009-10-02
15988,Retail,421.23,Online,Other Europe,2009-01-31
17957,Corporate,7573.43,Referral,,2009-09-12
16545,RETAIL,383.49,Direct Sales,UK,2009-07-19
13457,Retail,865.85,Partner,Netherlands,2009-02-09
16455,Retail,755.08,Referral,UK,2009-08-30
13174,Retail,513.11,Online,Other Europe,2009-10-03
12796,retail,,Online,UK,2009-11-21
17967,Retail,714.56,Online,France,2009-10-05
16206,Corporate,,Direct Sales,Other Europe,2009-04-29
12901,Wholesale,,Partner,Netherlands,2009-06-28
15491,Retail,,Referral,UK,2009-03-26
17960,Retail,994.69,Direct Sales,Germany,2009-05-28
17421,Wholesale,3665.21,Trade Show,UK,2009-11-08
17822,Retail,1063.97,Online,Netherlands,2009-04-05
14114,Wholesale,1125.43,Online,UK,2009-11-12
14044,retail,534.97,Online,UK,2009-08-20
13451,Retail,602.21,Trade Show,EIRE,2009-09-06
16655,Retail,845.48,Online,UK,2009-07-02
15175,Retail,,Online,UK,2009-12-17
14633,Retail,570.17,Direct Sales,France,2009-01-03
16446,Retail,704.9,Online,UK,2009-02-22
17883,Retail,856.72,Online,Netherlands,2009-05-01
15247,Corporate,,Referral,UK,2009-04-18
15213,Retail,432.89,Trade Show,Germany,2009-09-16
15053,corporate,,Trade Show,UK,2009-03-07
13911,Retail,993.58,Direct Sales,France,2009-09-04
14953,Retail,498.93,Online,UK,2009-07-27
17886,Retail,903.27,Online,UK,2009-03-01
18017,Retail,978.6,Online,Other Europe,2009-06-05
13869,Retail,795.73,Online,UK,2009-07-03
16086,Corporate,7539.58,Online,UK,2009-12-31
13706,Retail,435.72,Partner,UK,2009-08-19
17119,Retail,484.74,Online,UK,2009-02-23
15713,Retail,127.75,Partner,Germany,2009-06-04
17175,Retail,1004.54,Trade Show,Germany,2009-02-10
15061,retail,128.72,Direct Sales,EIRE,2009-09-02
17320,retail,897.7,Partner,,2009-02-25
13044,Retail,56.95,Online,UK,2009-07-06
12800,Corporate,,Online,,2009-01-14
13109,Retail,671.95,Partner,UK,2009-06-12
17310,Retail,378.42,Online,France,2009-08-02
16166,Wholesale,,Partner,EIRE,2009-08-14
12405,Retail,1043.53,Referral,UK,2009-12-06
13778,Retail,229.05,Referral,France,2009-12-14
14119,Retail,,Partner,UK,2009-01-11
13197,Corporate,4547.74,Direct Sales,UK,2009-02-18
14750,Corporate,5847.12,Referral,UK,2009-11-04
17225,Retail,659.56,Trade Show,UK,2009-05-06
13553,Wholesale,1497.98,Online,UK,2009-09-27
12949,Retail,746.9,Direct Sales,France,2009-10-21
17762,Retail,104.12,Online,UK,2009-09-22
12512,Retail,758.66,Direct Sales,UK,2009-12-29
16696,Retail,569.28,Direct Sales,UK,2009-04-11
13785,Retail,201.3,Trade Show,UK,2009-03-27
17359,Retail,329.66,Referral,UK,2009-01-13
15536,Retail,336.29,Online,UK,2009-02-22
16698,Wholesale,,Referral,UK,2009-04-21
14675,Corporate,12191.38,Online,France,2009-06-04
15106,Retail,258.4,Online,UK,2009-06-26
15600,Retail,149.06,Trade Show,Other Europe,2009-04-25
14120,Wholesale,4707.88,Referral,UK,2009-03-09
13054,Corporate,9562.38,Referral,EIRE,2009-07-25
14430,Retail,395.08,Online,Netherlands,2009-06-11
13857,Corporate,14142.43,Trade Show,Other Europe,2009-09-11
16903,Wholesale,1103.9,Online,Other Europe,2009-07-02
14455,Retail,813.17,Online,UK,2009-10-15
17461,Corporate,6460.5,Referral,Netherlands,2009-05-14
13069,Corporate,3165.48,Direct Sales,UK,2009-08-05
16068,Retail,250.07,Direct Sales,Other Europe,2009-02-01
15739,Retail,1067.38,Partner,UK,2009-11-09
13895,Wholesale,,Partner,,2009-11-05
17441,Corporate,14231.44,Partner,UK,2009-02-03
13371,Retail,465.77,Direct Sales,France,2009-03-25
16763,Retail,338.84,Referral,UK,2009-01-09
16904,Corporate,9848.82,Online,Germany,2009-01-09
16798,Corporate,10695.39,Online,,2009-03-25
13808,Wholesale,,Online,UK,2009-01-11
13853,Corporate,4045.92,Partner,UK,2009-11-11
14551,retail,1100.21,Direct Sales,UK,2009-12-06
12790,Retail,232.03,Direct Sales,EIRE,2009-09-01
16738,Corporate,12680.51,Direct Sales,EIRE,2009-11-03
16368,Corporate,10970.98,Online,France,2009-07-22
12697,RETAIL,,Referral,UK,2009-08-14
14252,Retail,550.93,Online,France,2009-11-26
18134,retail,284.67,Direct Sales,UK,2009-07-05
18151,Corporate,12567.06,Online,UK,2009-02-04
12515,corporate,,Online,Germany,2009-01-31
15426,Corporate,5721.64,Online,France,2009-12-26
16877,Retail,426.7,Online,France,2009-06-21
14637,Corporate,7469.58,Direct Sales,Netherlands,2009-10-23
15386,Corporate,2940.53,Referral,,2009-10-05
17935,Retail,253.43,Referral,UK,2009-09-04
17750,Retail,947.6,Referral,Netherlands,2009-10-18
14566,Corporate,11613.17,Online,Germany,2009-04-17
12820,Retail,723.4,Direct Sales,UK,2009-10-07
12994,Corporate,14201.52,Partner,Netherlands,2009-05-02
16312,Retail,990.59,Partner,Germany,2009-08-07
17469,Corporate,8615.62,Direct Sales,UK,2009-06-21
14786,Wholesale,1924.21,Referral,Germany,2009-11-03
17238,Retail,427.41,Online,UK,2009-08-31
12484,Wholesale,4968.84,Direct Sales,UK,2009-01-18
17386,Retail,332.48,Online,UK,2009-05-20
14107,Retail,289.56,Trade Show,EIRE,2009-12-19
13800,Retail,,Referral,UK,2009-11-22
12816,Retail,765.33,Referral,UK,2009-09-19
17467,Corporate,3694.57,Online,UK,2009-06-30
13205,Retail,612.72,Online,UK,2009-02-28
15020,Retail,,Direct Sales,,2009-10-11
14270,Retail,680.22,Partner,UK,2009-01-21
16703,Wholesale,985.08,Online,,2009-03-22
16988,Wholesale,3864.65,Direct Sales,UK,2009-11-09
15205,RETAIL,468.48,Partner,UK,2009-10-24
17053,Retail,146.48,Online,France,2009-09-05
15669,retail,690.6,Trade Show,UK,2009-07-04
14777,Retail,488.32,Direct Sales,UK,2009-04-11
16817,Corporate,7177.25,Referral,UK,2009-02-14
15475,Corporate,2550.35,Online,UK,2009-04-28
16094,Retail,398.89,Online,France,2009-10-25
14578,Corporate,10291.69,Partner,UK,2009-11-08
13327,Retail,483.61,Online,UK,2009-05-16
17029,Retail,840.93,Direct Sales,UK,2009-08-10
14417,Retail,878.31,Online,UK,2009-05-02
18263,retail,60.97,Online,EIRE,2009-06-15
13554,Corporate,13878.46,Trade Show,Other Europe,2009-09-03
13997,Corporate,7433.59,Online,UK,2009-10-20
17393,Retail,629.25,Referral,Germany,2009-03-18
12373,retail,204.6,Online,EIRE,2009-12-05
17552,Retail,,Referral,Germany,2009-09-25
13102,Corporate,13858.7,Direct Sales,Germany,2009-09-30
13135,Wholesale,2889.78,Referral,Germany,2009-03-27
18196,Retail,782.9,Trade Show,UK,2009-11-02
15701,corporate,8107.99,Referral,UK,2009-03-06
12489,Wholesale,2269.56,Online,France,2009-07-18
15293,Retail,576.59,Online,UK,2009-10-31
12424,Wholesale,4730.94,Trade Show,UK,2009-03-24
16645,Retail,,Referral,UK,2009-07-21
14192,Retail,290.95,Direct Sales,UK,2009-02-20
13384,Corporate,12476.78,Online,UK,2009-10-27
14600,Retail,238.51,Online,UK,2009-05-23
16527,Corporate,2490.07,Direct Sales,UK,2009-01-13
13979,Retail,326.61,Online,UK,2009-03-25
13326,Corporate,8665.75,Online,Other Europe,2009-03-05
15676,Wholesale,1360.77,Direct Sales,France,2009-04-01
16710,Retail,748.21,Online,Germany,2009-04-02
12735,Retail,,Online,EIRE,2009-08-01
14554,Corporate,5852.52,Referral,Germany,2009-08-06
13959,corporate,3774.54,Partner,Germany,2009-09-04
12353,Wholesale,4767.95,Direct Sales,UK,2009-11-24
13901,Retail,,Referral,UK,2009-03-28
16672,Wholesale,3537.06,Online,France,2009-01-16
14643,Corporate,2639.87,Online,UK,2009-10-04
17060,Corporate,14426.94,Online,UK,2009-04-19
17691,Retail,,Partner,UK,2009-12-03
16613,Retail,910.24,Online,UK,2009-09-06
13443,Retail,814.45,Online,UK,2009-10-10
17464,Retail,627.15,Online,UK,2009-06-30
13968,Retail,890.28,Direct Sales,UK,2009-09-13
15255,RETAIL,391.88,Direct Sales,UK,2009-07-01
16136,Retail,614.67,Online,Germany,2009-06-06
17173,Retail,472.0,Online,Netherlands,2009-04-12
12389,Wholesale,3224.88,Trade Show,Netherlands,2009-05-24
16896,Retail,978.17,Direct Sales,Other Europe,2009-11-25
15105,Wholesale,3038.83,Online,UK,2009-04-03
12442,Wholesale,877.09,Online,UK,2009-02-17
13496,Retail,,Referral,UK,2009-07-17
14878,Retail,629.75,Direct Sales,UK,2009-01-19
15617,Retail,809.54,Trade Show,UK,2009-01-09
18086,Corporate,5834.1,Referral,UK,2009-05-18
16443,Retail,535.04,Referral,UK,2009-04-05
14344,corporate,4866.12,Trade Show,UK,2009-04-30
14080,Retail,707.8,Partner,UK,2009-10-12
15032,corporate,4350.21,Direct Sales,UK,2009-08-22
15220,Corporate,2832.57,Online,UK,2009-11-13
14682,Retail,370.5,Online,Other Europe,2009-11-22
14175,Wholesale,3262.19,Online,UK,2009-12-13
14156,Retail,1129.25,Direct Sales,UK,2009-08-11
15449,Corporate,7174.71,Direct Sales,UK,2009-10-11
16017,Retail,769.25,Online,Germany,2009-11-06
14930,Retail,70.73,Referral,UK,2009-03-22
17082,Retail,460.77,Direct Sales,UK,2009-05-16
17316,Retail,842.51,Online,Netherlands,2009-07-26
16027,Corporate,,Online,UK,2009-12-26
16198,Retail,236.87,Trade Show,EIRE,2009-04-24
14784,Retail,1180.05,Partner,France,2009-12-07
16732,Retail,108.82,Online,UK,2009-10-07
12677,Wholesale,3238.71,Online,UK,2009-03-07
15857,Corporate,6250.25,Online,UK,2009-08-04
12438,Corporate,,Direct Sales,France,2009-02-25
13342,Corporate,13567.87,Online,UK,2009-04-30
14299,Wholesale,2451.04,Direct Sales,UK,2009-12-05
13332,Retail,502.36,Direct Sales,Other Europe,2009-06-13
13412,Retail,248.24,Direct Sales,UK,2009-07-05
12982,Retail,1123.17,Direct Sales,UK,2009-03-02
13912,Retail,871.55,Referral,Other Europe,2009-06-03
16304,Retail,824.82,Partner,UK,2009-01-06
16117,Retail,1000.9,Trade Show,France,2009-07-09
15308,Corporate,8762.35,Direct Sales,Germany,2009-09-11
16423,Wholesale,999.85,Online,Netherlands,2009-03-11
15007,Corporate,12779.36,Partner,UK,2009-02-11
14443,Retail,1091.12,Partner,Other Europe,2009-07-06
17858,Retail,120.66,Direct Sales,EIRE,2009-11-10
17894,Wholesale,4039.14,Online,France,2009-08-13
12428,Retail,,Trade Show,UK,2009-11-21
17178,Wholesale,1513.53,Online,UK,2009-05-30
14479,Corporate,4105.0,Direct Sales,Netherlands,2009-08-18
15629,RETAIL,109.88,Referral,UK,2009-01-14
13974,Corporate,9806.95,Direct Sales,Other Europe,2009-11-06
12577,Wholesale,4652.53,Direct Sales,UK,2009-04-08
12895,Retail,,Direct Sales,UK,2009-06-05
15904,retail,876.23,Partner,Netherlands,2009-02-25
14548,Retail,,Referral,UK,2009-03-31
15619,Retail,568.54,Referral,UK,2009-07-27
18220,corporate,7728.64,Trade Show,UK,2009-03-03
15901,Retail,384.88,Referral,UK,2009-08-20
17985,Retail,201.99,Partner,UK,2009-01-09
14825,Corporate,4195.17,Trade Show,France,2009-02-22
14764,Retail,1105.92,Referral,Other Europe,2009-03-13
12708,corporate,4471.67,Partner,UK,2009-10-06
17914,Corporate,9859.97,Trade Show,Germany,2009-12-30
16081,retail,1186.34,Online,Germany,2009-11-22
17498,retail,426.3,Online,Germany,2009-09-04
12624,Retail,843.29,Partner,UK,2009-02-07
17891,Retail,1184.38,Referral,Germany,2009-08-25
14557,Retail,1089.58,Partner,France,2009-01-06
12795,Retail,351.93,Online,France,2009-04-06
14260,Retail,224.78,Partner,Germany,2009-12-28
12715,Wholesale,2162.12,Online,UK,2009-03-22
13729,Corporate,5411.31,Partner,Other Europe,2009-11-03
13130,Retail,,Referral,UK,2009-04-05
17879,Retail,796.44,Direct Sales,France,2009-09-22
18029,RETAIL,1163.58,Referral,UK,2009-02-14
17687,Wholesale,2197.3,Trade Show,,2009-10-06
18256,retail,1094.7,Direct Sales,UK,2009-05-13
15767,Retail,560.72,Online,EIRE,2009-11-18
17002,Retail,704.92,Referral,France,2009-04-03
18041,Retail,911.31,Partner,UK,2009-05-09
16211,Wholesale,4945.82,Trade Show,UK,2009-12-14
15346,Wholesale,1259.29,Online,Germany,2009-07-03
14237,corporate,3856.21,Direct Sales,UK,2009-04-13
16987,Wholesale,2656.85,Referral,,2009-06-11
17909,Retail,108.16,Trade Show,UK,2009-02-03
13732,Corporate,5201.52,Online,UK,2009-12-09
12605,Retail,1139.54,Online,UK,2009-11-01
12787,Corporate,7536.61,Direct Sales,UK,2009-11-04
18197,Retail,670.07,Trade Show,EIRE,2009-07-02
12680,retail,,Direct Sales,Germany,2009-05-29
16800,Retail,,Direct Sales,UK,2009-05-07
16460,retail,739.19,Partner,Germany,2009-12-19
17579,Retail,428.43,Trade Show,UK,2009-03-01
12431,retail,1150.71,Online,UK,2009-11-17
15644,Corporate,13889.6,Online,France,2009-03-28
14842,Retail,,Online,UK,2009-10-05
13613,Retail,631.81,Online,UK,2009-12-12
17988,Wholesale,1322.25,Trade Show,UK,2009-12-16
14667,Retail,1169.87,Trade Show,UK,2009-07-31
14589,Corporate,,Direct Sales,UK,2009-07-03
13961,Wholesale,3611.26,Online,UK,2009-09-29
15129,Retail,144.23,Online,UK,2009-09-03
15915,Retail,618.11,Direct Sales,UK,2009-01-23
13819,Retail,,Partner,Other Europe,2009-08-14
15384,Wholesale,1208.98,Referral,EIRE,2009-02-26
13774,Corporate,2989.1,Online,UK,2009-06-06
15985,Wholesale,1127.09,Referral,Germany,2009-12-06
12909,Wholesale,1272.51,Online,UK,2009-08-05
16215,Corporate,14245.89,Referral,Germany,2009-01-26
13928,Retail,716.47,Online,UK,2009-09-23
18285,Corporate,2884.49,Direct Sales,UK,2009-03-26
13564,Corporate,14044.03,Online,EIRE,2009-12-07
13888,retail,1164.14,Referral,,2009-04-22
13288,Retail,1162.01,Direct Sales,UK,2009-04-12
13803,Retail,198.24,Direct Sales,UK,2009-05-30
14797,Retail,278.77,Referral,EIRE,2009-01-11
18233,Retail,1109.68,Partner,UK,2009-05-04
13117,corporate,14312.99,Online,Germany,2009-07-31
16776,retail,933.3,Online,France,2009-10-12
15168,Retail,880.66,Online,Netherlands,2009-07-25
17477,Retail,553.75,Direct Sales,EIRE,2009-08-23
16801,Wholesale,1157.84,Direct Sales,UK,2009-04-09
16437,Retail,,Online,EIRE,2009-03-14
17432,Retail,153.36,Direct Sales,UK,2009-02-28
13345,Retail,1153.12,Direct Sales,Netherlands,2009-08-16
15987,corporate,2676.6,Online,,2009-11-02
15679,Retail,1108.23,Online,Netherlands,2009-10-10
14471,Corporate,9743.84,Online,Other Europe,2009-06-11
17660,Retail,115.18,Trade Show,Netherlands,2009-10-28
17107,Wholesale,,Online,UK,2009-12-31
14241,Wholesale,4209.59,Trade Show,UK,2009-09-08
13591,Retail,884.18,Direct Sales,UK,2009-09-12
17663,Retail,713.41,Direct Sales,France,2009-09-14
16285,Wholesale,2280.42,Online,Germany,2009-05-04
16369,Corporate,11220.85,Online,France,2009-06-24
16586,Retail,1160.27,Direct Sales,Germany,2009-04-14
17683,Retail,404.6,Online,,2009-11-14
14884,Retail,1096.03,Referral,UK,2009-07-09
17075,Retail,340.16,Online,Germany,2009-02-15
13573,Retail,812.29,Online,Germany,2009-06-22
13299,Retail,233.3,Online,UK,2009-04-11
13241,Corporate,3816.37,Partner,UK,2009-02-21
14007,Corporate,14319.11,Online,UK,2009-12-09
17878,retail,616.05,Online,UK,2009-01-25
17514,Retail,155.02,Referral,UK,2009-04-21
17716,Wholesale,1891.28,Online,Germany,2009-09-04
13316,Retail,,Referral,UK,2009-08-10
17814,Corporate,6162.36,Online,Germany,2009-02-07
16659,Wholesale,3549.41,Online,UK,2009-12-14
17699,Retail,494.43,Referral,UK,2009-06-08
14912,Retail,924.46,Trade Show,UK,2009-02-23
13922,Retail,486.91,Online,Germany,2009-10-03
13563,Retail,918.1,Referral,UK,2009-09-24
18065,Wholesale,1682.45,Partner,Other Europe,2009-10-06
17606,Retail,989.9,Online,UK,2009-08-29
12445,Retail,567.53,Online,UK,2009-03-29
14657,Retail,371.54,Online,EIRE,2009-04-11
18124,corporate,13176.72,Direct Sales,UK,2009-09-01
13786,Wholesale,3426.39,Referral,Germany,2009-07-21
14898,Retail,1118.19,Trade Show,EIRE,2009-12-28
17183,Retail,1134.79,Partner,Germany,2009-01-08
16720,Retail,950.64,Partner,Germany,2009-08-17
12894,Retail,1017.26,Direct Sales,UK,2009-11-23
12822,Corporate,5522.52,Referral,Germany,2009-11-25
18118,Corporate,7393.01,Online,EIRE,2009-11-04
18213,Retail,,Trade Show,UK,2009-12-04
17764,Retail,834.91,Trade Show,,2009-06-18
15469,Wholesale,1130.53,Partner,UK,2009-12-02
17932,Corporate,,Referral,UK,2009-02-26
13850,corporate,5543.25,Online,UK,2009-02-24
17725,Retail,1103.33,Online,,2009-05-11
17246,Wholesale,2459.65,Direct Sales,Other Europe,2009-02-13
13820,Retail,967.7,Trade Show,UK,2009-07-25
14915,RETAIL,824.06,Referral,UK,2009-10-20
16536,Retail,428.76,Referral,UK,2009-08-11
16422,Corporate,10260.39,Online,Other Europe,2009-11-08
14332,Retail,645.27,Direct Sales,EIRE,2009-03-12
13017,Corporate,12673.42,Direct Sales,UK,2009-01-16
14123,Wholesale,2656.54,Referral,France,2009-07-05
16173,Corporate,7405.22,Trade Show,UK,2009-02-05
16029,Retail,745.85,Online,UK,2009-06-18
14416,Retail,234.36,Direct Sales,UK,2009-05-02
17864,Retail,1187.6,Online,EIRE,2009-03-02
13251,Retail,287.13,Trade Show,UK,2009-07-24
14330,Retail,218.6,Partner,UK,2009-12-12
13567,Retail,180.23,Direct Sales,UK,2009-03-08
16180,Retail,655.84,Referral,UK,2009-11-20
14211,Retail,1046.39,Online,UK,2009-08-25
13173,Wholesale,1183.97,Referral,France,2009-01-13
14741,Corporate,10349.62,Online,UK,2009-01-21
14761,Retail,646.27,Online,UK,2009-10-02
14306,corporate,11114.27,Direct Sales,Germany,2009-05-21
15385,Wholesale,1437.32,Direct Sales,UK,2009-04-04
12468,Corporate,10670.06,Online,UK,2009-09-07
15118,Wholesale,,Online,France,2009-01-02
17857,Retail,241.88,Online,UK,2009-03-26
15887,Retail,185.13,Online,UK,2009-01-19
18210,Retail,196.41,Online,,2009-03-10
15755,Wholesale,1401.78,Online,EIRE,2009-12-21
14815,Retail,473.02,Referral,Germany,2009-07-09
13392,Wholesale,2561.21,Online,UK,2009-09-02
18011,Corporate,10881.28,Referral,France,2009-03-30
14509,Wholesale,1039.82,Online,UK,2009-06-02
13474,Corporate,7132.49,Direct Sales,UK,2009-09-26
15370,Wholesale,2071.09,Direct Sales,,2009-06-11
13887,Retail,245.68,Online,UK,2009-07-15
13742,Wholesale,1159.52,Partner,Other Europe,2009-01-17
15511,retail,879.03,Direct Sales,UK,2009-10-11
17473,Wholesale,4423.64,Partner,Netherlands,2009-07-15
13830,Retail,,Direct Sales,UK,2009-04-22
13728,Corporate,12142.76,Referral,UK,2009-06-09
15835,retail,,Trade Show,EIRE,2009-05-03
17694,Wholesale,3148.37,Online,Germany,2009-03-03
12603,Retail,728.31,Trade Show,UK,2009-02-01
14275,Corporate,5445.61,Referral,Germany,2009-02-18
13093,Retail,,Direct Sales,UK,2009-08-04
16869,Corporate,11037.99,Referral,UK,2009-08-23
12534,Wholesale,1019.56,Referral,Germany,2009-07-19
12595,Retail,543.87,Online,UK,2009-05-08
13200,Retail,293.47,Trade Show,UK,2009-12-23
14623,corporate,2285.76,Trade Show,France,2009-09-19
