ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status
TKT-03019,13588,LOC_02,2011-12-08,Billing Issue,Medium,8.0,1.0,3,Resolved
TKT-03020,15314,LOC_07,2011-02-25,Refund Request,High,5.3,1.0,2,Resolved
TKT-03021,13325,LOC_06,2011-10-08,Account Access,High,3.4,1.0,3,Escalated
TKT-03022,15595,LOC_02,2011-05-09,Refund Request,Low,7.1,1.0,2,Open
TKT-03023,14453,LOC_08,2010-11-23,Billing Issue,Low,4.1,1.0,3,Resolved
TKT-03024,15169,LOC_02,2011-11-18,Late Delivery,Medium,3.1,1.0,3,Resolved
TKT-03025,17970,LOC_07,2011-12-17,billing issue,High,6.1,1.0,2,Escalated
TKT-03026,16148,LOC_08,2010-12-20,refund,Medium,,,,Open
TKT-03027,14032,LOC_06,2011-12-26,Login Issue,High,4.7,1.0,2,Resolved
TKT-03028,15950,LOC_06,2011-12-18,billing issue,High,9.6,1.0,1,Open
TKT-03029,13096,LOC_08,2011-06-08,Billing Issue,Medium,5.5,1.0,1,Resolved
TKT-03030,12945,LOC_02,2011-06-21,Product Defect,Medium,5.2,1.0,,Resolved
TKT-03031,15578,LOC_03,2010-12-27,delivery delay,Low,4.3,1.0,3,Resolved
TKT-03032,17411,LOC_05,2011-04-20,Delivery Delay,Critical,4.8,1.0,3,Resolved
TKT-03033,13794,LOC_07,2010-03-01,Delivery Delay,Medium,8.4,1.0,1,Resolved
TKT-03034,14707,LOC_05,2011-05-26,delivery delay,Low,5.0,1.0,3,Resolved
TKT-03035,16881,LOC_08,2011-04-10,General Enquiry,Low,2.0,0.0,5,Resolved
TKT-03036,18089,LOC_02,2010-06-04,General Enquiry,Low,1.7,0.0,4,Escalated
TKT-03037,17916,LOC_07,2011-04-09,Refund Request,Low,4.8,1.0,3,Resolved
TKT-03038,16330,LOC_08,2010-12-23,Login Issue,Medium,3.6,1.0,3,Resolved
TKT-03039,18173,LOC_03,2011-07-21,Billing Issue,Medium,12.9,1.0,3,Resolved
TKT-03040,17299,LOC_08,2010-10-04,billing issue,Medium,4.9,1.0,2,Resolved
TKT-03041,15703,LOC_02,2011-01-05,Delivery Delay,High,4.5,1.0,2,Resolved
TKT-03042,17371,LOC_08,2010-09-18,refund,Low,7.2,1.0,1,Resolved
TKT-03043,13391,LOC_08,2011-06-01,General Enquiry,High,1.2,0.0,3,Open
TKT-03044,13778,LOC_01,2011-02-22,Delivery Delay,High,4.2,1.0,3,Resolved
TKT-03045,17941,LOC_04,2011-02-22,billing issue,Medium,4.2,1.0,3,Open
TKT-03046,13880,LOC_04,2011-11-17,Login Issue,Low,2.4,1.0,3,Resolved
TKT-03047,17320,LOC_01,2011-07-27,Product Defect,Medium,,,,Open
TKT-03048,15985,LOC_01,2011-11-07,refund,High,,,,Resolved
TKT-03049,17379,LOC_01,2010-02-16,Refund Request,Critical,3.2,1.0,2,Resolved
TKT-03050,14046,LOC_04,2011-06-12,Billing,Low,,,,Escalated
TKT-03051,17406,LOC_04,2011-07-07,Account Access,Medium,2.6,1.0,2,Resolved
TKT-03052,17521,LOC_08,2010-09-23,Product Defect,Medium,7.3,1.0,2,Resolved
TKT-03053,14493,LOC_03,2010-11-22,Delivery Delay,Low,9.6,1.0,2,Open
TKT-03054,17096,LOC_06,2010-11-23,General Enquiry,Low,0.5,0.0,,Resolved
TKT-03055,14903,LOC_01,2011-01-20,Billing Issue,Low,5.5,1.0,2,Resolved
TKT-03056,15136,LOC_06,2011-02-05,Product Defect,Low,5.3,1.0,,Resolved
TKT-03057,17564,LOC_08,2010-10-25,delivery delay,Low,6.5,1.0,1,Open
TKT-03058,12503,LOC_03,2011-11-01,Billing Issue,Medium,8.4,1.0,2,Resolved
TKT-03059,15387,LOC_03,2011-08-15,Billing Issue,Medium,14.8,1.0,2,Open
TKT-03060,14246,LOC_05,2010-03-25,Billing,High,5.8,1.0,1,Resolved
TKT-03061,18250,LOC_03,2011-07-01,Defective Product,Medium,6.7,1.0,2,Open
TKT-03062,14965,LOC_03,2011-12-07,Delivery Delay,Low,10.2,1.0,1,Resolved
TKT-03063,15937,LOC_03,2011-10-20,Login Issue,Low,2.3,1.0,3,Resolved
TKT-03064,15107,LOC_03,2010-03-19,Delivery Delay,High,3.3,1.0,2,Resolved
TKT-03065,17146,LOC_06,2010-05-10,Account Access,High,3.7,1.0,3,Open
TKT-03066,12971,LOC_08,2011-08-20,Delivery Delay,Low,2.6,1.0,3,Resolved
TKT-03067,13796,LOC_05,2010-12-04,Billing Issue,Low,8.2,1.0,2,Resolved
TKT-03068,17896,LOC_01,2010-02-13,Delivery Delay,High,3.5,1.0,3,Resolved
TKT-03069,17610,LOC_02,2010-11-03,Login Issue,Medium,3.1,1.0,2,Resolved
TKT-03070,15630,LOC_08,2010-08-03,Billing Issue,Medium,8.5,1.0,2,Open
TKT-03071,18033,LOC_08,2011-06-14,delivery delay,Medium,3.0,1.0,,Resolved
TKT-03072,16782,LOC_01,2011-12-27,Billing Issue,High,9.1,1.0,1,Open
TKT-03073,14114,LOC_08,2010-03-04,refund,Low,3.3,1.0,2,Escalated
TKT-03074,13725,LOC_08,2010-08-08,General Enquiry,Medium,1.1,0.0,5,Resolved
TKT-03075,16079,LOC_03,2011-05-01,Late Delivery,Low,7.8,1.0,2,Escalated
TKT-03076,17217,LOC_06,2010-11-08,Refund Request,Medium,7.5,1.0,,Resolved
TKT-03077,13235,LOC_05,2010-12-02,Product Defect,Critical,3.6,1.0,2,Resolved
TKT-03078,12856,LOC_03,2011-01-04,General Enquiry,Low,3.2,1.0,3,Resolved
TKT-03079,16914,LOC_02,2010-12-19,Account Access,Critical,2.6,1.0,4,Resolved
TKT-03080,13651,LOC_03,2011-03-18,Billing Issue,High,8.1,1.0,2,Resolved
TKT-03081,14775,LOC_08,2011-12-14,billing issue,Low,5.7,1.0,1,Resolved
TKT-03082,14327,LOC_07,2010-02-22,Product Defect,Medium,9.0,1.0,,Resolved
TKT-03083,14999,LOC_03,2011-09-09,refund,Medium,11.0,1.0,2,Open
TKT-03084,16392,LOC_04,2011-08-26,Delivery Delay,Low,4.2,1.0,2,Resolved
TKT-03085,16303,LOC_03,2011-01-15,refund,Low,11.6,1.0,1,Escalated
TKT-03086,14748,LOC_04,2011-01-27,Refund Request,Low,3.5,1.0,3,Open
TKT-03087,13491,LOC_07,2010-11-25,Product Defect,High,6.0,1.0,3,Resolved
TKT-03088,16003,LOC_04,2011-01-24,Refund Request,High,7.1,1.0,2,Open
TKT-03089,17132,LOC_02,2011-05-27,General Enquiry,Medium,2.3,1.0,,Resolved
TKT-03090,15115,LOC_02,2011-11-07,Delivery Delay,Medium,2.6,1.0,2,Open
TKT-03091,14790,LOC_05,2010-02-25,Login Issue,Medium,3.8,1.0,4,Open
TKT-03092,14662,LOC_06,2011-11-18,Billing Issue,High,5.0,1.0,,Resolved
TKT-03093,14468,LOC_04,2011-05-11,Billing Issue,Medium,5.5,1.0,,Resolved
TKT-03094,15317,LOC_05,2010-11-27,General Enquiry,Low,2.4,1.0,3,Resolved
TKT-03095,12462,LOC_07,2010-11-15,refund,Medium,12.4,1.0,,Resolved
TKT-03096,13242,LOC_04,2010-11-04,refund,Medium,6.6,1.0,2,Resolved
TKT-03097,16339,LOC_08,2011-08-07,delivery delay,High,4.8,1.0,3,Resolved
TKT-03098,13770,LOC_02,2010-12-04,Billing,Low,4.0,1.0,2,Resolved
TKT-03099,17543,LOC_08,2010-07-05,Late Delivery,Medium,6.8,1.0,1,Resolved
TKT-03100,16992,LOC_02,2010-03-16,Refund Request,Low,3.3,1.0,2,Resolved
TKT-03101,16655,LOC_04,2010-01-27,refund,High,7.8,1.0,1,Resolved
TKT-03102,13483,LOC_04,2010-02-13,Billing,Medium,5.0,1.0,3,Resolved
TKT-03103,16393,LOC_03,2010-11-05,Product Defect,Medium,11.7,1.0,2,Open
TKT-03104,17431,LOC_08,2011-04-02,Refund Request,High,7.4,1.0,,Resolved
TKT-03105,15926,LOC_03,2011-11-24,General Enquiry,Medium,3.9,1.0,2,Resolved
TKT-03106,17218,LOC_06,2011-12-18,Refund Request,Low,8.8,1.0,1,Resolved
TKT-03107,14257,LOC_07,2010-08-18,Refund Request,High,6.8,1.0,,Resolved
TKT-03108,14458,LOC_02,2010-09-13,Account Access,High,3.8,1.0,4,Resolved
TKT-03109,15443,LOC_08,2010-12-25,Product Defect,Low,6.2,1.0,1,Resolved
TKT-03110,14954,LOC_04,2011-12-10,Late Delivery,Critical,2.2,1.0,4,Escalated
TKT-03111,15360,LOC_08,2011-07-20,Refund Request,Low,5.7,1.0,3,Resolved
TKT-03112,15652,LOC_06,2010-11-16,Login Issue,Medium,2.6,1.0,3,Resolved
TKT-03113,13228,LOC_05,2011-09-23,refund,Low,5.7,1.0,2,Open
TKT-03114,17511,LOC_03,2010-02-26,Billing,Critical,13.3,1.0,1,Escalated
TKT-03115,18061,LOC_07,2011-08-04,Late Delivery,Low,5.9,1.0,3,Open
TKT-03116,17648,LOC_01,2011-08-24,Defective Product,Critical,6.4,1.0,1,Resolved
TKT-03117,16171,LOC_05,2010-05-05,Defective Product,Medium,5.4,1.0,1,Open
TKT-03118,12565,LOC_01,2010-01-21,delivery delay,Low,5.4,1.0,1,Open
TKT-03119,16766,LOC_03,2011-12-05,Defective Product,Medium,6.8,1.0,3,Resolved
TKT-03120,15282,LOC_01,2010-03-03,refund,High,7.0,1.0,2,Escalated
TKT-03121,16860,LOC_08,2010-10-17,Product Defect,Medium,6.6,1.0,2,Escalated
TKT-03122,12962,LOC_05,2011-12-06,Product Defect,Low,5.2,1.0,1,Resolved
TKT-03123,15897,LOC_06,2010-02-23,Login Issue,Low,3.2,1.0,2,Escalated
TKT-03124,13304,LOC_07,2011-08-18,Account Access,Low,4.6,1.0,,Resolved
TKT-03125,14091,LOC_07,2011-12-25,Product Defect,Low,10.4,1.0,1,Resolved
TKT-03126,15807,LOC_01,2010-10-14,General Enquiry,Medium,2.4,1.0,3,Resolved
TKT-03127,13079,LOC_05,2011-11-10,Billing Issue,Medium,7.7,1.0,3,Open
TKT-03128,18024,LOC_08,2011-12-01,delivery delay,Medium,,,,Resolved
TKT-03129,12674,LOC_02,2010-05-27,Billing Issue,Medium,4.3,1.0,4,Resolved
TKT-03130,17147,LOC_05,2010-11-03,Login Issue,Medium,1.5,0.0,4,Resolved
TKT-03131,17147,LOC_05,2011-07-13,Account Access,Critical,1.5,0.0,4,Open
TKT-03132,16654,LOC_03,2010-12-05,refund,Medium,9.6,1.0,1,Resolved
TKT-03133,14228,LOC_08,2011-02-11,Delivery Delay,High,6.5,1.0,,Resolved
TKT-03134,13481,LOC_03,2011-10-21,Account Access,Medium,4.5,1.0,3,Resolved
TKT-03135,13578,LOC_01,2010-11-16,Late Delivery,Low,4.5,1.0,2,Resolved
TKT-03136,17542,LOC_08,2011-12-22,General Enquiry,High,2.8,1.0,,Resolved
TKT-03137,16405,LOC_06,2010-11-08,Billing,High,4.3,1.0,3,Resolved
TKT-03138,15796,LOC_03,2010-10-18,Delivery Delay,Medium,2.9,1.0,2,Escalated
TKT-03139,15140,LOC_03,2010-11-07,General Enquiry,Medium,1.3,0.0,4,Resolved
TKT-03140,12452,LOC_08,2010-04-25,Defective Product,Low,5.3,1.0,1,Resolved
TKT-03141,16040,LOC_03,2010-01-27,Product Defect,Low,6.6,1.0,1,Resolved
TKT-03142,15920,LOC_04,2011-12-08,Late Delivery,High,2.5,1.0,2,Resolved
TKT-03143,15802,LOC_02,2011-10-03,Login Issue,Critical,1.8,0.0,3,Resolved
TKT-03144,16819,LOC_08,2010-09-25,Late Delivery,Medium,5.1,1.0,2,Resolved
TKT-03145,16009,LOC_07,2010-03-27,Late Delivery,Medium,6.4,1.0,2,Resolved
TKT-03146,17777,LOC_05,2010-03-10,billing issue,High,7.9,1.0,1,Resolved
TKT-03147,16851,LOC_07,2011-05-19,Defective Product,High,8.3,1.0,,Resolved
TKT-03148,16255,LOC_08,2011-08-26,General Enquiry,Medium,0.7,0.0,5,Resolved
TKT-03149,16408,LOC_08,2011-11-06,General Enquiry,Medium,1.9,0.0,,Escalated
TKT-03150,17708,LOC_07,2011-09-23,General Enquiry,Medium,1.1,0.0,3,Open
TKT-03151,15053,LOC_07,2011-10-08,Product Defect,Low,12.9,1.0,2,Resolved
TKT-03152,14268,LOC_03,2010-10-02,Login Issue,Medium,3.8,1.0,2,Open
TKT-03153,14314,LOC_03,2010-12-02,Refund Request,Medium,5.5,1.0,,Resolved
TKT-03154,16444,LOC_07,2011-07-22,Refund Request,Medium,6.4,1.0,3,Escalated
TKT-03155,17807,LOC_07,2010-12-18,Login Issue,Low,5.2,1.0,1,Resolved
TKT-03156,17321,LOC_08,2010-12-06,Login Issue,Medium,3.0,1.0,4,Resolved
TKT-03157,16353,LOC_01,2010-05-14,Billing Issue,Low,4.8,1.0,,Resolved
TKT-03158,17412,LOC_06,2011-09-01,General Enquiry,High,0.7,0.0,4,Resolved
TKT-03159,13445,LOC_05,2010-07-14,Login Issue,Low,4.9,1.0,,Resolved
TKT-03160,14160,LOC_07,2010-03-07,Account Access,High,6.1,1.0,1,Resolved
TKT-03161,15680,LOC_01,2010-12-19,General Enquiry,High,2.9,1.0,3,Resolved
TKT-03162,17308,LOC_07,2011-12-08,Refund Request,Critical,4.5,1.0,3,Resolved
TKT-03163,13193,LOC_03,2010-04-19,Login Issue,Medium,7.8,1.0,,Resolved
TKT-03164,18276,LOC_06,2011-02-25,Refund Request,Low,5.7,1.0,2,Resolved
TKT-03165,15331,LOC_05,2010-12-07,Refund Request,Medium,6.2,1.0,1,Resolved
TKT-03166,13605,LOC_03,2011-09-12,Delivery Delay,Low,,,,Resolved
TKT-03167,12653,LOC_07,2010-07-25,Login Issue,Low,5.9,1.0,2,Resolved
TKT-03168,15936,LOC_08,2010-10-14,General Enquiry,High,2.9,1.0,,Escalated
TKT-03169,13779,LOC_03,2010-09-14,General Enquiry,Low,2.4,1.0,2,Resolved
TKT-03170,15615,LOC_07,2010-10-11,billing issue,Medium,9.8,1.0,1,Resolved
TKT-03171,17419,LOC_03,2010-07-18,Delivery Delay,High,9.5,1.0,1,Resolved
TKT-03172,12496,LOC_07,2010-06-04,refund,Low,11.4,1.0,,Open
TKT-03173,16900,LOC_03,2010-11-18,General Enquiry,High,1.3,0.0,5,Resolved
TKT-03174,16522,LOC_03,2010-05-14,Account Access,Medium,2.8,1.0,2,Resolved
TKT-03175,17042,LOC_07,2011-06-18,Product Defect,Medium,7.5,1.0,3,Resolved
TKT-03176,17084,LOC_04,2011-12-16,Account Access,Low,1.2,0.0,5,Resolved
TKT-03177,13771,LOC_02,2011-02-17,Billing Issue,Medium,8.1,1.0,,Resolved
TKT-03178,16334,LOC_08,2011-04-25,refund,Medium,3.8,1.0,2,Resolved
TKT-03179,16092,LOC_05,2011-03-12,Billing Issue,Critical,6.1,1.0,3,Open
TKT-03180,17661,LOC_05,2010-11-06,Billing Issue,Medium,5.4,1.0,2,Resolved
TKT-03181,16727,LOC_05,2010-11-02,Account Access,High,2.2,1.0,4,Resolved
TKT-03182,13391,LOC_07,2010-11-06,Product Defect,Low,11.1,1.0,,Resolved
TKT-03183,15031,LOC_02,2011-04-10,Billing Issue,High,6.0,1.0,2,Resolved
TKT-03184,15662,LOC_01,2011-12-07,Defective Product,Medium,6.1,1.0,1,Open
TKT-03185,13468,LOC_03,2011-04-21,Billing Issue,Medium,9.9,1.0,2,Resolved
TKT-03186,13692,LOC_05,2011-01-12,delivery delay,High,2.3,1.0,,Resolved
TKT-03187,15786,LOC_03,2011-04-12,Billing,Critical,9.4,1.0,,Resolved
TKT-03188,17329,LOC_06,2011-09-13,Delivery Delay,Low,6.4,1.0,1,Resolved
TKT-03189,15712,LOC_01,2011-06-10,Billing,High,5.8,1.0,1,Escalated
TKT-03190,14579,LOC_07,2011-01-26,Late Delivery,Critical,7.2,1.0,3,Resolved
TKT-03191,16265,LOC_06,2011-07-07,billing issue,Medium,9.2,1.0,2,Open
TKT-03192,15140,LOC_02,2011-07-19,Defective Product,Medium,7.4,1.0,1,Resolved
TKT-03193,17516,LOC_03,2011-02-12,Product Defect,High,5.4,1.0,,Resolved
TKT-03194,17350,LOC_07,2010-12-10,Login Issue,Critical,1.8,0.0,3,Resolved
TKT-03195,17485,LOC_07,2011-12-25,Login Issue,Critical,3.5,1.0,,Resolved
TKT-03196,12806,LOC_07,2011-08-12,Login Issue,Low,7.8,1.0,2,Resolved
TKT-03197,13954,LOC_03,2010-10-23,Product Defect,High,11.2,1.0,1,Open
TKT-03198,16700,LOC_08,2011-01-09,Delivery Delay,Medium,3.3,1.0,3,Escalated
TKT-03199,14400,LOC_06,2011-11-07,Product Defect,Medium,7.2,1.0,,Resolved
TKT-03200,15997,LOC_01,2011-11-14,refund,High,,,,Open
TKT-03201,15411,LOC_04,2010-05-26,Defective Product,High,6.7,1.0,2,Resolved
TKT-03202,16817,LOC_06,2011-10-14,Refund Request,Medium,7.2,1.0,1,Resolved
TKT-03203,12991,LOC_02,2010-01-06,refund,Medium,4.4,1.0,3,Escalated
TKT-03204,12466,LOC_08,2010-06-17,General Enquiry,Medium,0.7,0.0,4,Resolved
TKT-03205,15234,LOC_07,2011-10-27,General Enquiry,Medium,4.7,1.0,2,Resolved
TKT-03206,16059,LOC_01,2011-09-08,Login Issue,Medium,4.8,1.0,,Resolved
TKT-03207,12708,LOC_08,2011-01-26,Billing Issue,High,4.1,1.0,3,Resolved
TKT-03208,13474,LOC_03,2010-04-12,General Enquiry,Low,2.3,1.0,3,Open
TKT-03209,17624,LOC_04,2011-10-20,Account Access,High,1.7,0.0,5,Resolved
TKT-03210,14757,LOC_07,2011-05-08,refund,Medium,10.0,1.0,2,Resolved
TKT-03211,17917,LOC_05,2011-05-03,Billing Issue,Low,5.2,1.0,2,Resolved
TKT-03212,14784,LOC_03,2011-12-05,Product Defect,Low,10.1,1.0,1,Resolved
TKT-03213,15515,LOC_02,2011-11-12,Refund Request,Medium,8.9,1.0,2,Resolved
TKT-03214,15210,LOC_04,2011-11-12,Delivery Delay,Medium,3.7,1.0,3,Resolved
TKT-03215,18200,LOC_05,2010-05-19,Billing Issue,Low,9.2,1.0,1,Resolved
TKT-03216,15133,LOC_05,2011-08-16,Refund Request,Medium,8.3,1.0,2,Resolved
TKT-03217,13793,LOC_05,2010-12-10,Product Defect,Medium,6.5,1.0,,Resolved
TKT-03218,15417,LOC_05,2011-02-05,Billing Issue,Critical,6.3,1.0,,Resolved
TKT-03219,16130,LOC_04,2011-10-05,Defective Product,Low,4.7,1.0,3,Resolved
TKT-03220,14657,LOC_05,2011-09-05,billing issue,High,6.7,1.0,,Open
TKT-03221,17138,LOC_03,2011-04-08,Product Defect,Low,4.6,1.0,2,Resolved
TKT-03222,12685,LOC_02,2010-04-12,Delivery Delay,Low,3.9,1.0,2,Resolved
TKT-03223,16732,LOC_05,2011-12-25,General Enquiry,Low,2.2,1.0,3,Resolved
TKT-03224,14511,LOC_01,2010-01-17,Billing Issue,Low,9.9,1.0,1,Resolved
TKT-03225,17870,LOC_01,2010-05-23,Refund Request,Low,5.7,1.0,1,Resolved
TKT-03226,17828,LOC_02,2010-11-23,Billing,Low,5.4,1.0,2,Resolved
TKT-03227,15696,LOC_02,2010-12-23,delivery delay,Low,3.4,1.0,3,Resolved
TKT-03228,13644,LOC_03,2011-08-04,Billing,High,7.5,1.0,3,Resolved
TKT-03229,15951,LOC_03,2010-11-20,General Enquiry,Medium,2.3,1.0,3,Resolved
TKT-03230,15210,LOC_01,2011-08-13,Billing Issue,Medium,8.6,1.0,,Resolved
TKT-03231,12839,LOC_02,2011-10-07,Refund Request,Low,8.1,1.0,1,Resolved
TKT-03232,17267,LOC_01,2010-06-23,Refund Request,Medium,6.0,1.0,1,Resolved
TKT-03233,16214,LOC_03,2010-03-14,Login Issue,Medium,2.9,1.0,3,Open
TKT-03234,17270,LOC_07,2010-05-09,Refund Request,Critical,7.5,1.0,2,Resolved
TKT-03235,15994,LOC_02,2010-12-02,Delivery Delay,Medium,3.7,1.0,,Resolved
TKT-03236,18070,LOC_05,2011-12-04,Refund Request,Low,5.5,1.0,2,Escalated
TKT-03237,12678,LOC_01,2011-09-13,General Enquiry,Low,1.2,0.0,,Resolved
TKT-03238,13520,LOC_01,2011-01-13,Login Issue,Medium,4.5,1.0,2,Resolved
TKT-03239,13520,LOC_04,2011-01-25,Product Defect,Medium,7.1,1.0,3,Resolved
TKT-03240,17671,LOC_04,2011-09-04,Product Defect,Medium,5.8,1.0,,Resolved
TKT-03241,13547,LOC_02,2010-03-10,billing issue,Medium,6.6,1.0,2,Resolved
TKT-03242,15987,LOC_03,2010-11-18,Refund Request,Medium,11.3,1.0,2,Resolved
TKT-03243,14052,LOC_01,2011-01-27,Delivery Delay,High,3.2,1.0,3,Resolved
TKT-03244,18121,LOC_07,2011-02-26,billing issue,Low,14.3,1.0,2,Open
TKT-03245,13009,LOC_03,2010-10-04,Product Defect,Low,8.5,1.0,1,Resolved
TKT-03246,17410,LOC_02,2010-09-25,Billing Issue,High,7.9,1.0,2,Resolved
TKT-03247,12502,LOC_07,2011-08-17,billing issue,Medium,13.1,1.0,3,Resolved
TKT-03248,13136,LOC_01,2011-07-22,Delivery Delay,Medium,3.1,1.0,,Resolved
TKT-03249,13264,LOC_03,2011-07-03,General Enquiry,High,2.4,1.0,3,Resolved
TKT-03250,13667,LOC_02,2010-07-13,Login Issue,Critical,1.5,0.0,4,Resolved
TKT-03251,18225,LOC_02,2011-02-04,Refund Request,Medium,6.7,1.0,1,Escalated
TKT-03252,13813,LOC_01,2010-07-27,Delivery Delay,High,3.8,1.0,3,Open
TKT-03253,14499,LOC_08,2011-12-25,Defective Product,Medium,3.8,1.0,3,Escalated
TKT-03254,17741,LOC_07,2010-05-24,refund,Low,12.7,1.0,3,Resolved
TKT-03255,13640,LOC_03,2011-07-02,Billing Issue,Critical,7.5,1.0,,Escalated
TKT-03256,14171,LOC_03,2010-02-09,General Enquiry,High,3.6,1.0,,Resolved
TKT-03257,14357,LOC_04,2011-04-03,Refund Request,High,6.5,1.0,2,Escalated
TKT-03258,18054,LOC_04,2010-11-06,General Enquiry,Medium,2.5,1.0,3,Resolved
TKT-03259,13310,LOC_07,2010-01-24,Product Defect,Critical,6.7,1.0,2,Resolved
TKT-03260,13753,LOC_04,2011-06-05,Refund Request,Medium,8.9,1.0,2,Resolved
TKT-03261,16293,LOC_02,2010-04-12,Product Defect,High,3.2,1.0,2,Resolved
TKT-03262,14797,LOC_01,2010-11-24,Billing Issue,Low,8.7,1.0,1,Escalated
TKT-03263,17174,LOC_08,2011-11-18,Login Issue,Low,4.8,1.0,2,Escalated
TKT-03264,14599,LOC_01,2011-06-21,Product Defect,Medium,7.8,1.0,,Resolved
TKT-03265,17460,LOC_07,2011-10-23,Product Defect,Medium,7.2,1.0,,Resolved
TKT-03266,17878,LOC_06,2011-03-16,Late Delivery,High,6.8,1.0,1,Resolved
TKT-03267,13409,LOC_03,2011-11-20,Product Defect,Low,6.6,1.0,,Resolved
TKT-03268,12778,LOC_02,2010-10-16,Account Access,High,3.9,1.0,,Resolved
TKT-03269,12982,LOC_03,2010-11-26,Account Access,High,1.8,0.0,4,Open
TKT-03270,15255,LOC_04,2010-11-26,Login Issue,High,,,,Resolved
TKT-03271,15321,LOC_06,2011-04-26,General Enquiry,Medium,1.6,0.0,4,Resolved
TKT-03272,17718,LOC_06,2011-07-09,Late Delivery,High,5.8,1.0,1,Resolved
TKT-03273,13925,LOC_03,2010-10-23,delivery delay,High,10.4,1.0,2,Resolved
TKT-03274,14965,LOC_03,2010-12-06,Defective Product,Medium,9.6,1.0,3,Resolved
TKT-03275,12804,LOC_07,2011-12-21,Billing,High,11.6,1.0,2,Resolved
TKT-03276,15992,LOC_08,2011-03-06,Account Access,Medium,2.0,0.0,3,Resolved
TKT-03277,17426,LOC_08,2010-08-09,Refund Request,Medium,6.6,1.0,,Escalated
TKT-03278,17103,LOC_05,2011-12-27,Delivery Delay,Low,2.3,1.0,3,Resolved
TKT-03279,12359,LOC_01,2010-07-10,General Enquiry,High,2.9,1.0,2,Resolved
TKT-03280,16253,LOC_01,2011-07-08,Refund Request,Low,,,,Resolved
TKT-03281,18120,LOC_03,2010-11-20,Billing Issue,Low,14.9,1.0,,Resolved
TKT-03282,15566,LOC_07,2010-10-16,Billing,Medium,8.7,1.0,1,Resolved
TKT-03283,15831,LOC_04,2011-06-19,General Enquiry,Low,1.5,0.0,5,Escalated
TKT-03284,12579,LOC_05,2010-09-05,Late Delivery,Critical,2.4,1.0,2,Escalated
TKT-03285,12530,LOC_07,2010-01-24,General Enquiry,Critical,1.8,0.0,5,Open
TKT-03286,13805,LOC_01,2010-11-09,Defective Product,High,4.2,1.0,,Resolved
TKT-03287,17198,LOC_08,2010-08-24,Delivery Delay,Medium,4.2,1.0,3,Escalated
TKT-03288,18249,LOC_03,2010-11-26,Refund Request,Low,14.4,1.0,2,Resolved
TKT-03289,17548,LOC_01,2011-07-17,billing issue,Low,10.0,1.0,2,Resolved
TKT-03290,18231,LOC_07,2010-02-10,Login Issue,High,4.6,1.0,2,Escalated
TKT-03291,17936,LOC_08,2011-12-15,Refund Request,Low,6.0,1.0,3,Escalated
TKT-03292,16164,LOC_07,2010-03-10,General Enquiry,High,2.5,1.0,3,Resolved
TKT-03293,14347,LOC_07,2011-02-23,refund,High,7.3,1.0,,Resolved
TKT-03294,16586,LOC_07,2011-08-09,Billing Issue,Low,12.5,1.0,2,Open
TKT-03295,15570,LOC_04,2010-11-15,Product Defect,Medium,3.2,1.0,4,Resolved
TKT-03296,15320,LOC_06,2010-07-01,Refund Request,Medium,3.3,1.0,3,Open
TKT-03297,16724,LOC_03,2011-05-02,General Enquiry,Low,1.8,0.0,5,Open
TKT-03298,14214,LOC_02,2010-04-06,Product Defect,Medium,7.6,1.0,1,Resolved
TKT-03299,12835,LOC_05,2011-07-24,Refund Request,High,4.1,1.0,4,Resolved
TKT-03300,14714,LOC_07,2010-03-21,Billing,Critical,14.9,1.0,3,Resolved
TKT-03301,15751,LOC_03,2011-05-26,Delivery Delay,Low,9.2,1.0,,Open
TKT-03302,17531,LOC_03,2011-08-13,Refund Request,Medium,8.4,1.0,2,Resolved
TKT-03303,15208,LOC_08,2010-02-07,refund,Medium,6.0,1.0,1,Resolved
TKT-03304,16528,LOC_04,2011-05-21,Product Defect,Medium,7.8,1.0,,Resolved
TKT-03305,14751,LOC_08,2010-06-26,Product Defect,Medium,5.1,1.0,,Resolved
TKT-03306,14126,LOC_07,2010-11-25,Delivery Delay,High,9.1,1.0,1,Resolved
TKT-03307,16119,LOC_05,2010-01-01,refund,High,8.0,1.0,1,Resolved
TKT-03308,15290,LOC_01,2010-07-22,Billing Issue,High,,,,Resolved
TKT-03309,16897,LOC_03,2010-07-01,Defective Product,High,9.2,1.0,,Resolved
TKT-03310,14220,LOC_03,2011-11-20,Billing Issue,Medium,14.3,1.0,1,Resolved
TKT-03311,13148,LOC_06,2011-10-21,Refund Request,High,3.1,1.0,3,Resolved
TKT-03312,18133,LOC_03,2010-05-21,Billing Issue,Low,,,,Open
TKT-03313,16513,LOC_07,2010-02-23,General Enquiry,Critical,3.4,1.0,3,Open
TKT-03314,18226,LOC_06,2010-06-16,Product Defect,Critical,,,,Resolved
TKT-03315,13523,LOC_03,2010-04-18,refund,High,6.7,1.0,1,Resolved
TKT-03316,15029,LOC_07,2011-10-11,General Enquiry,Medium,2.4,1.0,3,Resolved
TKT-03317,13025,LOC_03,2011-11-19,Delivery Delay,Medium,10.3,1.0,3,Resolved
