ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status,is_abandoned,csat_responded
TKT-01494,12951,LOC_07,2010-02-15,General Enquiry,High,3.8,1,3.0,Escalated,False,True
TKT-01495,17300,LOC_01,2010-03-23,Delivery,Low,5.3,1,2.0,Resolved,False,True
TKT-01496,15491,LOC_02,2011-12-07,Product Defect,Low,3.0,1,3.0,Resolved,False,True
TKT-01497,17820,LOC_05,2011-08-11,Account Access,Medium,3.6,1,,Resolved,False,False
TKT-01498,13378,LOC_08,2010-09-10,General Enquiry,Medium,2.5,1,,Open,False,False
TKT-01499,18034,LOC_05,2011-10-21,General Enquiry,Medium,0.9,0,5.0,Resolved,False,True
TKT-01500,18119,LOC_03,2010-11-19,Account Access,High,4.0,1,2.0,Resolved,False,True
TKT-01501,13801,LOC_07,2010-12-19,Product Defect,Medium,5.8,1,3.0,Resolved,False,True
TKT-01502,14863,LOC_01,2010-08-22,Delivery,Medium,3.7,1,3.0,Resolved,False,True
TKT-01503,13703,LOC_07,2010-05-25,Refund,Medium,10.5,1,,Open,False,False
TKT-01504,16117,LOC_08,2011-05-14,Billing,High,7.2,1,1.0,Escalated,False,True
TKT-01505,12359,LOC_08,2011-07-09,Billing,Medium,10.0,1,,Resolved,False,False
TKT-01506,13706,LOC_01,2010-12-01,General Enquiry,High,2.0,0,4.0,Resolved,False,True
TKT-01507,18048,LOC_04,2011-01-11,Product Defect,Low,5.8,1,2.0,Resolved,False,True
TKT-01508,14699,LOC_05,2011-06-26,Product Defect,Medium,4.2,1,2.0,Resolved,False,True
TKT-01509,16069,LOC_02,2010-05-26,Refund,Medium,8.4,1,1.0,Resolved,False,True
TKT-01510,14350,LOC_04,2010-12-20,Product Defect,Medium,7.8,1,2.0,Resolved,False,True
TKT-01511,16511,LOC_05,2011-12-27,Product Defect,Medium,4.7,1,,Resolved,False,False
TKT-01512,14672,LOC_03,2011-09-12,General Enquiry,Medium,3.1,1,3.0,Resolved,False,True
TKT-01513,14196,LOC_03,2011-11-15,Account Access,Medium,,1,,Escalated,True,False
TKT-01514,14373,LOC_01,2010-10-02,Delivery,Medium,2.4,1,2.0,Open,False,True
TKT-01515,12516,LOC_08,2010-07-12,Delivery,Critical,5.6,1,3.0,Resolved,False,True
TKT-01516,16696,LOC_07,2011-10-26,Refund,Low,8.3,1,,Resolved,False,False
TKT-01517,12758,LOC_07,2010-06-21,Refund,Medium,12.9,1,1.0,Escalated,False,True
TKT-01518,17109,LOC_01,2011-06-22,Account Access,Low,1.4,0,5.0,Resolved,False,True
TKT-01519,17656,LOC_05,2010-05-09,Account Access,Medium,3.3,1,3.0,Resolved,False,True
TKT-01520,17068,LOC_02,2011-11-08,Account Access,Low,3.8,1,,Resolved,False,False
TKT-01521,16356,LOC_06,2011-10-26,General Enquiry,Medium,1.0,0,5.0,Open,False,True
TKT-01522,12857,LOC_05,2010-05-12,Account Access,High,3.5,1,2.0,Resolved,False,True
TKT-01523,13904,LOC_07,2010-10-08,Delivery,Low,5.1,1,1.0,Resolved,False,True
TKT-01524,13453,LOC_02,2010-01-22,General Enquiry,Critical,2.2,1,3.0,Resolved,False,True
TKT-01525,14966,LOC_01,2010-10-18,Delivery,Low,4.4,1,2.0,Resolved,False,True
TKT-01526,16975,LOC_08,2010-03-18,General Enquiry,High,1.7,0,,Resolved,False,False
TKT-01527,16528,LOC_08,2010-04-19,Account Access,Low,2.7,1,2.0,Escalated,False,True
TKT-01528,14452,LOC_04,2011-09-21,Billing,Medium,6.1,1,1.0,Resolved,False,True
TKT-01529,14159,LOC_01,2010-05-17,Account Access,Medium,1.7,0,5.0,Resolved,False,True
TKT-01530,14893,LOC_04,2011-03-06,Product Defect,Medium,6.6,1,1.0,Escalated,False,True
TKT-01531,12494,LOC_04,2011-12-21,General Enquiry,Medium,1.3,0,4.0,Resolved,False,True
TKT-01532,17384,LOC_07,2011-06-20,Product Defect,High,6.9,1,2.0,Resolved,False,True
TKT-01533,17872,LOC_06,2010-05-19,Billing,High,9.0,1,2.0,Resolved,False,True
TKT-01534,17684,LOC_01,2010-08-01,Delivery,Critical,3.0,1,3.0,Resolved,False,True
TKT-01535,15128,LOC_06,2010-02-07,Product Defect,Low,3.2,1,,Resolved,False,False
TKT-01536,12526,LOC_01,2011-11-01,Refund,Low,7.7,1,,Resolved,False,False
TKT-01537,15355,LOC_01,2011-04-19,Billing,Critical,9.3,1,1.0,Resolved,False,True
TKT-01538,15795,LOC_03,2010-05-18,Product Defect,Low,9.5,1,2.0,Open,False,True
TKT-01539,18149,LOC_01,2010-09-17,Product Defect,Low,5.8,1,3.0,Escalated,False,True
TKT-01540,16030,LOC_07,2011-12-10,Account Access,Low,6.0,1,2.0,Resolved,False,True
TKT-01541,15716,LOC_04,2011-02-16,Delivery,Medium,3.4,1,3.0,Resolved,False,True
TKT-01542,13233,LOC_05,2011-03-08,Product Defect,Medium,7.2,1,1.0,Escalated,False,True
TKT-01543,13381,LOC_05,2010-06-14,Delivery,Low,5.5,1,2.0,Open,False,True
TKT-01544,18096,LOC_08,2011-10-19,Refund,Low,5.0,1,3.0,Resolved,False,True
TKT-01545,14813,LOC_08,2011-11-05,Account Access,Medium,4.6,1,,Resolved,False,False
TKT-01546,16663,LOC_07,2010-08-24,Refund,Low,11.6,1,1.0,Resolved,False,True
TKT-01547,12787,LOC_03,2010-11-03,Product Defect,Low,7.4,1,3.0,Resolved,False,True
TKT-01548,17191,LOC_01,2010-10-06,Refund,Medium,7.2,1,3.0,Resolved,False,True
TKT-01549,16464,LOC_05,2011-11-19,Delivery,Medium,4.9,1,3.0,Open,False,True
TKT-01550,15061,LOC_03,2011-10-10,Billing,Low,5.4,1,,Resolved,False,False
TKT-01551,16538,LOC_02,2011-10-21,Delivery,Medium,6.6,1,,Resolved,False,False
TKT-01552,15530,LOC_01,2010-08-24,Product Defect,Critical,7.7,1,,Resolved,False,False
TKT-01553,13273,LOC_03,2011-02-27,Product Defect,Low,,1,,Resolved,True,False
TKT-01554,15280,LOC_06,2011-06-25,Account Access,Low,1.7,0,,Resolved,False,False
TKT-01555,14357,LOC_05,2011-12-08,General Enquiry,Medium,2.7,1,3.0,Resolved,False,True
TKT-01556,17469,LOC_07,2011-07-08,Delivery,Low,5.4,1,2.0,Resolved,False,True
TKT-01557,13118,LOC_04,2011-09-17,Billing,Medium,4.2,1,,Resolved,False,False
TKT-01558,16831,LOC_03,2011-09-08,Billing,High,7.4,1,1.0,Resolved,False,True
TKT-01559,15202,LOC_04,2010-11-04,Billing,Low,5.3,1,1.0,Open,False,True
TKT-01560,12885,LOC_08,2011-01-14,General Enquiry,Medium,1.4,0,4.0,Resolved,False,True
TKT-01561,12771,LOC_01,2011-04-05,General Enquiry,High,2.7,1,4.0,Resolved,False,True
TKT-01562,13592,LOC_04,2010-01-11,Billing,Critical,8.4,1,,Resolved,False,False
TKT-01563,16919,LOC_03,2011-05-24,Delivery,Medium,6.6,1,1.0,Resolved,False,True
TKT-01564,14666,LOC_01,2010-03-17,Refund,Low,5.9,1,3.0,Resolved,False,True
TKT-01565,18264,LOC_03,2010-09-26,Billing,Medium,,1,,Resolved,True,False
TKT-01566,13945,LOC_05,2010-12-10,Refund,High,8.9,1,1.0,Open,False,True
TKT-01567,14036,LOC_04,2010-09-09,Account Access,High,3.4,1,,Resolved,False,False
TKT-01568,17116,LOC_01,2010-12-01,General Enquiry,Critical,2.8,1,,Escalated,False,False
TKT-01569,16865,LOC_05,2010-03-19,Account Access,Medium,2.7,1,3.0,Open,False,True
TKT-01570,15792,LOC_02,2011-12-23,Billing,Medium,6.9,1,2.0,Resolved,False,True
TKT-01571,16297,LOC_03,2011-10-11,Delivery,Medium,9.5,1,1.0,Resolved,False,True
TKT-01572,18118,LOC_03,2011-09-14,General Enquiry,Medium,4.6,1,4.0,Resolved,False,True
TKT-01573,13008,LOC_07,2010-10-20,Billing,Low,11.1,1,3.0,Resolved,False,True
TKT-01574,14340,LOC_01,2010-11-20,Product Defect,High,6.2,1,2.0,Resolved,False,True
TKT-01575,14071,LOC_03,2011-04-08,Delivery,Low,8.5,1,1.0,Resolved,False,True
TKT-01576,15119,LOC_03,2010-03-17,Delivery,Low,10.6,1,1.0,Resolved,False,True
TKT-01577,15972,LOC_05,2011-05-17,Delivery,Medium,6.4,1,2.0,Resolved,False,True
TKT-01578,17107,LOC_07,2011-11-03,Billing,Critical,14.2,1,2.0,Escalated,False,True
TKT-01579,13444,LOC_06,2011-01-23,General Enquiry,Medium,,1,,Escalated,True,False
TKT-01580,15809,LOC_07,2011-01-01,Billing,Low,13.7,1,2.0,Open,False,True
TKT-01581,16123,LOC_02,2011-03-12,Refund,High,6.7,1,2.0,Resolved,False,True
TKT-01582,15587,LOC_08,2010-09-09,General Enquiry,Medium,2.2,1,,Resolved,False,False
TKT-01583,13478,LOC_03,2010-07-17,General Enquiry,Medium,3.3,1,,Resolved,False,False
TKT-01584,18125,LOC_01,2011-07-25,Refund,High,4.7,1,3.0,Resolved,False,True
TKT-01585,16655,LOC_06,2011-11-27,Delivery,Medium,2.8,1,4.0,Resolved,False,True
TKT-01586,16677,LOC_05,2011-11-04,Delivery,High,2.7,1,4.0,Resolved,False,True
TKT-01587,17150,LOC_01,2011-11-17,Account Access,Low,1.6,0,4.0,Resolved,False,True
TKT-01588,13203,LOC_08,2011-12-27,General Enquiry,Low,0.6,0,4.0,Resolved,False,True
TKT-01589,13696,LOC_05,2011-12-09,Billing,Medium,6.6,1,2.0,Resolved,False,True
TKT-01590,13297,LOC_04,2010-05-13,Account Access,Medium,4.6,1,4.0,Resolved,False,True
TKT-01591,14556,LOC_03,2011-04-12,Billing,Medium,9.9,1,1.0,Escalated,False,True
TKT-01592,14386,LOC_02,2010-05-20,Delivery,High,5.5,1,2.0,Open,False,True
TKT-01593,14466,LOC_08,2010-03-23,Refund,Critical,7.6,1,,Resolved,False,False
TKT-01594,16881,LOC_06,2011-01-17,Delivery,High,3.7,1,2.0,Resolved,False,True
TKT-01595,16420,LOC_05,2011-11-27,Refund,Medium,4.7,1,2.0,Resolved,False,True
TKT-01596,18200,LOC_05,2011-12-25,Product Defect,High,4.4,1,,Resolved,False,False
TKT-01597,14487,LOC_07,2010-06-16,Delivery,Medium,8.1,1,2.0,Resolved,False,True
TKT-01598,17713,LOC_05,2011-06-15,Refund,Critical,6.4,1,,Resolved,False,False
TKT-01599,12566,LOC_01,2010-05-15,Billing,High,5.4,1,3.0,Resolved,False,True
TKT-01600,16611,LOC_06,2011-07-23,Account Access,Low,2.5,1,3.0,Resolved,False,True
TKT-01601,13655,LOC_05,2011-07-20,Product Defect,Low,5.8,1,1.0,Open,False,True
TKT-01602,15145,LOC_08,2010-11-24,General Enquiry,Medium,2.1,1,2.0,Resolved,False,True
TKT-01603,13938,LOC_07,2010-12-25,Billing,Medium,8.6,1,1.0,Resolved,False,True
TKT-01604,13132,LOC_03,2010-12-07,Account Access,Low,3.7,1,4.0,Resolved,False,True
TKT-01605,15376,LOC_01,2010-07-08,Delivery,High,6.6,1,1.0,Resolved,False,True
TKT-01606,15230,LOC_04,2010-12-22,Delivery,Medium,5.0,1,,Resolved,False,False
TKT-01607,15922,LOC_06,2010-02-24,Delivery,Low,5.0,1,3.0,Resolved,False,True
TKT-01608,13658,LOC_02,2010-04-16,Delivery,Low,4.0,1,3.0,Resolved,False,True
TKT-01609,13507,LOC_05,2010-10-09,Product Defect,Medium,6.5,1,,Escalated,False,False
TKT-01610,16917,LOC_07,2010-09-27,Billing,Medium,11.7,1,2.0,Resolved,False,True
TKT-01611,13116,LOC_02,2010-07-10,Account Access,Low,2.3,1,3.0,Resolved,False,True
TKT-01612,15159,LOC_06,2011-08-19,General Enquiry,Medium,1.6,0,4.0,Resolved,False,True
TKT-01613,15285,LOC_01,2010-01-23,Billing,Low,,1,,Resolved,True,False
TKT-01614,14417,LOC_01,2010-12-05,Account Access,Critical,2.2,1,,Resolved,False,False
TKT-01615,15532,LOC_01,2010-05-25,Billing,Medium,9.8,1,2.0,Resolved,False,True
TKT-01616,17382,LOC_05,2010-12-03,Account Access,Critical,1.6,0,5.0,Resolved,False,True
TKT-01617,17207,LOC_08,2010-10-17,Refund,High,6.6,1,3.0,Open,False,True
TKT-01618,13612,LOC_07,2010-10-19,Delivery,Medium,8.0,1,3.0,Escalated,False,True
TKT-01619,17922,LOC_02,2010-11-24,Refund,Medium,7.8,1,3.0,Resolved,False,True
TKT-01620,16523,LOC_01,2011-04-11,Product Defect,Medium,5.7,1,1.0,Resolved,False,True
TKT-01621,18229,LOC_05,2010-07-03,Refund,Critical,8.5,1,1.0,Resolved,False,True
TKT-01622,17571,LOC_01,2010-11-22,Product Defect,Medium,6.3,1,2.0,Escalated,False,True
TKT-01623,15819,LOC_07,2011-10-22,Account Access,Medium,5.8,1,1.0,Resolved,False,True
TKT-01624,17309,LOC_02,2011-06-05,Billing,Medium,5.7,1,,Resolved,False,False
TKT-01625,16994,LOC_03,2010-12-25,Delivery,Low,9.1,1,,Resolved,False,False
TKT-01626,12930,LOC_03,2011-05-07,Refund,Medium,,1,,Resolved,True,False
TKT-01627,16879,LOC_07,2011-05-05,Refund,High,7.2,1,,Resolved,False,False
TKT-01628,16403,LOC_02,2010-02-02,Billing,Low,8.3,1,2.0,Resolved,False,True
TKT-01629,13868,LOC_03,2010-10-25,Billing,Medium,10.1,1,2.0,Resolved,False,True
TKT-01630,13365,LOC_04,2010-04-21,Billing,Medium,7.7,1,3.0,Escalated,False,True
TKT-01631,12703,LOC_04,2010-11-12,Product Defect,Critical,4.9,1,2.0,Open,False,True
TKT-01632,14514,LOC_08,2011-03-07,Delivery,Critical,4.8,1,3.0,Escalated,False,True
TKT-01633,12531,LOC_02,2011-03-22,Refund,High,3.9,1,2.0,Resolved,False,True
TKT-01634,17820,LOC_01,2010-08-03,Product Defect,Medium,6.5,1,3.0,Resolved,False,True
TKT-01635,16646,LOC_04,2011-09-19,Delivery,High,3.2,1,3.0,Resolved,False,True
TKT-01636,18041,LOC_02,2011-05-21,Account Access,Medium,4.0,1,,Escalated,False,False
TKT-01637,14726,LOC_03,2011-04-18,Refund,Medium,11.7,1,1.0,Open,False,True
TKT-01638,18113,LOC_02,2010-01-18,Refund,Low,5.3,1,2.0,Resolved,False,True
TKT-01639,15111,LOC_07,2011-05-09,Delivery,Critical,5.3,1,1.0,Resolved,False,True
TKT-01640,14049,LOC_03,2011-09-19,Account Access,Medium,7.3,1,3.0,Resolved,False,True
TKT-01641,12567,LOC_07,2010-10-22,Billing,Medium,,1,,Resolved,True,False
TKT-01642,17799,LOC_08,2010-06-15,Product Defect,Low,7.6,1,2.0,Resolved,False,True
TKT-01643,16051,LOC_08,2011-01-15,Billing,Medium,9.8,1,,Resolved,False,False
TKT-01644,13166,LOC_04,2010-06-14,Billing,Critical,6.1,1,3.0,Resolved,False,True
TKT-01645,13571,LOC_08,2011-09-12,Billing,High,6.7,1,2.0,Open,False,True
TKT-01646,16812,LOC_06,2011-03-22,Product Defect,High,3.7,1,2.0,Resolved,False,True
TKT-01647,13158,LOC_01,2010-06-23,Refund,Medium,3.5,1,3.0,Resolved,False,True
TKT-01648,16635,LOC_07,2011-09-09,Delivery,Low,,1,,Resolved,True,False
TKT-01649,18244,LOC_04,2011-03-19,Billing,Medium,6.7,1,3.0,Resolved,False,True
TKT-01650,16221,LOC_02,2010-03-21,Account Access,Medium,2.0,0,4.0,Resolved,False,True
TKT-01651,13855,LOC_07,2011-03-13,Delivery,Medium,6.4,1,1.0,Resolved,False,True
TKT-01652,14261,LOC_05,2010-12-20,Account Access,Medium,2.6,1,2.0,Open,False,True
TKT-01653,12913,LOC_07,2011-03-17,Billing,Low,6.6,1,3.0,Resolved,False,True
TKT-01654,13730,LOC_07,2010-03-13,Delivery,Critical,10.4,1,,Resolved,False,False
TKT-01655,14761,LOC_03,2010-11-04,Refund,Critical,11.3,1,2.0,Open,False,True
TKT-01656,15435,LOC_02,2011-07-27,General Enquiry,Low,2.0,0,5.0,Resolved,False,True
TKT-01657,15094,LOC_07,2011-11-05,Account Access,Medium,5.4,1,2.0,Escalated,False,True
TKT-01658,13264,LOC_05,2011-04-14,Product Defect,Medium,4.2,1,3.0,Escalated,False,True
TKT-01659,17006,LOC_01,2010-05-13,Account Access,Low,2.8,1,3.0,Open,False,True
TKT-01660,15684,LOC_02,2011-11-26,Refund,High,7.8,1,,Resolved,False,False
TKT-01661,13040,LOC_02,2010-02-23,Account Access,Low,3.1,1,4.0,Resolved,False,True
TKT-01662,16833,LOC_05,2010-08-13,Account Access,Medium,2.6,1,4.0,Resolved,False,True
TKT-01663,18285,LOC_01,2011-06-17,General Enquiry,Medium,1.3,0,,Escalated,False,False
TKT-01664,17619,LOC_02,2011-12-18,Billing,High,4.2,1,,Escalated,False,False
TKT-01665,13437,LOC_04,2011-09-27,Delivery,Medium,2.6,1,4.0,Resolved,False,True
TKT-01666,14727,LOC_01,2011-01-03,Billing,High,4.7,1,3.0,Resolved,False,True
TKT-01667,15744,LOC_02,2010-07-20,Refund,Medium,5.4,1,3.0,Resolved,False,True
TKT-01668,12724,LOC_08,2011-06-16,Refund,Low,8.9,1,1.0,Resolved,False,True
TKT-01669,15640,LOC_06,2010-12-26,Delivery,Low,2.4,1,3.0,Open,False,True
TKT-01670,17167,LOC_03,2011-06-23,Product Defect,High,5.9,1,2.0,Resolved,False,True
TKT-01671,14911,LOC_07,2010-12-24,Refund,Medium,9.1,1,3.0,Resolved,False,True
TKT-01672,14291,LOC_02,2011-11-06,Refund,Medium,7.0,1,2.0,Escalated,False,True
TKT-01673,14872,LOC_05,2010-05-21,Billing,Medium,9.2,1,1.0,Open,False,True
TKT-01674,15739,LOC_03,2011-09-17,General Enquiry,Low,2.7,1,3.0,Resolved,False,True
TKT-01675,13849,LOC_07,2010-12-09,Billing,High,7.4,1,2.0,Resolved,False,True
TKT-01676,14285,LOC_03,2011-10-05,General Enquiry,Medium,4.2,1,4.0,Resolved,False,True
TKT-01677,14141,LOC_02,2010-08-06,Delivery,Medium,2.6,1,2.0,Resolved,False,True
TKT-01678,14742,LOC_05,2011-11-19,Delivery,Medium,6.3,1,,Escalated,False,False
TKT-01679,13955,LOC_07,2010-11-23,Product Defect,Low,7.5,1,2.0,Resolved,False,True
TKT-01680,12768,LOC_04,2011-03-19,Refund,Low,4.6,1,3.0,Resolved,False,True
TKT-01681,17128,LOC_06,2010-06-02,Billing,Medium,6.4,1,2.0,Resolved,False,True
TKT-01682,17045,LOC_03,2010-01-11,Delivery,Low,8.4,1,,Resolved,False,False
TKT-01683,14647,LOC_07,2011-09-19,General Enquiry,Medium,3.1,1,2.0,Open,False,True
TKT-01684,15273,LOC_05,2010-01-09,General Enquiry,Low,2.7,1,3.0,Resolved,False,True
TKT-01685,14848,LOC_02,2011-05-01,Delivery,High,4.0,1,4.0,Escalated,False,True
TKT-01686,12768,LOC_07,2011-11-16,Refund,Low,4.7,1,4.0,Escalated,False,True
TKT-01687,13249,LOC_07,2010-01-25,Delivery,High,,1,,Escalated,True,False
TKT-01688,16593,LOC_08,2011-03-01,Refund,Low,,1,,Escalated,True,False
TKT-01689,15437,LOC_05,2011-02-10,Delivery,High,3.4,1,4.0,Open,False,True
TKT-01690,13627,LOC_06,2010-02-13,Delivery,Medium,4.6,1,,Resolved,False,False
TKT-01691,15199,LOC_07,2011-02-13,Refund,Medium,,1,,Resolved,True,False
TKT-01692,18102,LOC_01,2010-04-07,Delivery,Low,6.9,1,1.0,Open,False,True
TKT-01693,16664,LOC_08,2010-12-27,Product Defect,Low,8.0,1,2.0,Resolved,False,True
TKT-01694,14406,LOC_03,2011-01-15,General Enquiry,Medium,3.9,1,4.0,Resolved,False,True
TKT-01695,16740,LOC_01,2010-06-14,Account Access,Medium,2.5,1,2.0,Resolved,False,True
TKT-01696,13910,LOC_02,2010-07-24,Delivery,Medium,6.8,1,2.0,Resolved,False,True
TKT-01697,17074,LOC_05,2010-05-13,Delivery,Low,2.8,1,2.0,Escalated,False,True
TKT-01698,12993,LOC_01,2010-11-21,Refund,Medium,5.5,1,2.0,Resolved,False,True
TKT-01699,14933,LOC_01,2011-12-21,Account Access,Medium,4.2,1,,Escalated,False,False
TKT-01700,14869,LOC_05,2011-03-02,General Enquiry,Low,2.3,1,2.0,Resolved,False,True
TKT-01701,16823,LOC_04,2010-10-11,Refund,Critical,3.5,1,3.0,Resolved,False,True
TKT-01702,17899,LOC_07,2011-10-27,Product Defect,High,7.2,1,1.0,Resolved,False,True
TKT-01703,15352,LOC_02,2010-11-25,Account Access,Medium,2.6,1,2.0,Resolved,False,True
TKT-01704,14057,LOC_03,2010-12-24,Billing,Medium,11.7,1,2.0,Resolved,False,True
TKT-01705,15579,LOC_01,2010-05-27,General Enquiry,Medium,2.3,1,3.0,Resolved,False,True
TKT-01706,17783,LOC_04,2010-11-16,Billing,Low,7.5,1,2.0,Open,False,True
TKT-01707,13266,LOC_03,2011-11-26,Refund,Medium,,1,,Resolved,True,False
TKT-01708,16826,LOC_03,2010-01-16,Refund,Low,10.2,1,1.0,Resolved,False,True
TKT-01709,18119,LOC_04,2010-05-27,Delivery,Medium,4.5,1,3.0,Resolved,False,True
TKT-01710,17757,LOC_07,2011-11-18,Billing,Critical,12.2,1,2.0,Resolved,False,True
TKT-01711,15047,LOC_01,2010-11-27,Account Access,Medium,1.8,0,5.0,Escalated,False,True
TKT-01712,14011,LOC_04,2010-04-01,Billing,Low,9.8,1,1.0,Resolved,False,True
TKT-01713,13500,LOC_02,2010-09-18,Billing,Medium,4.1,1,3.0,Resolved,False,True
TKT-01714,13675,LOC_02,2010-11-18,Refund,Critical,5.1,1,1.0,Escalated,False,True
TKT-01715,16562,LOC_02,2011-06-18,General Enquiry,Low,2.4,1,3.0,Resolved,False,True
TKT-01716,17233,LOC_04,2011-07-06,Billing,Medium,4.6,1,4.0,Resolved,False,True
TKT-01717,17321,LOC_04,2011-05-12,Refund,High,7.8,1,1.0,Escalated,False,True
TKT-01718,12767,LOC_07,2010-01-12,Delivery,High,5.7,1,,Resolved,False,False
TKT-01719,15736,LOC_07,2011-06-21,Refund,High,11.2,1,2.0,Resolved,False,True
TKT-01720,15715,LOC_05,2011-10-16,General Enquiry,Critical,0.9,0,4.0,Open,False,True
TKT-01721,16699,LOC_03,2011-02-23,Delivery,Low,,1,,Resolved,True,False
TKT-01722,15591,LOC_07,2010-06-11,General Enquiry,Low,1.0,0,4.0,Resolved,False,True
TKT-01723,15156,LOC_07,2011-09-17,General Enquiry,Low,2.6,1,3.0,Resolved,False,True
TKT-01724,14662,LOC_07,2010-07-22,Refund,Low,,1,,Resolved,True,False
TKT-01725,12784,LOC_01,2011-02-23,Account Access,Low,2.3,1,2.0,Resolved,False,True
TKT-01726,14888,LOC_07,2010-05-06,General Enquiry,High,3.5,1,,Resolved,False,False
TKT-01727,16002,LOC_07,2010-08-24,Account Access,High,2.8,1,3.0,Open,False,True
TKT-01728,14935,LOC_05,2011-01-08,Delivery,Medium,2.3,1,2.0,Open,False,True
TKT-01729,12398,LOC_07,2011-09-15,Account Access,Critical,1.9,0,4.0,Resolved,False,True
TKT-01730,16996,LOC_07,2011-03-17,Delivery,Medium,8.7,1,2.0,Resolved,False,True
TKT-01731,18193,LOC_04,2011-07-06,General Enquiry,Low,,1,,Resolved,True,False
TKT-01732,15348,LOC_07,2010-06-26,Delivery,Medium,8.9,1,2.0,Resolved,False,True
TKT-01733,15176,LOC_07,2011-09-25,Refund,Medium,8.2,1,,Open,False,False
TKT-01734,15970,LOC_08,2011-09-16,Refund,Low,6.8,1,2.0,Resolved,False,True
TKT-01735,17652,LOC_08,2011-04-20,Product Defect,Critical,4.4,1,,Escalated,False,False
TKT-01736,14828,LOC_04,2011-09-25,Account Access,Medium,1.5,0,4.0,Resolved,False,True
TKT-01737,14149,LOC_01,2010-06-15,General Enquiry,Medium,2.8,1,,Escalated,False,False
TKT-01738,18237,LOC_01,2011-10-17,Billing,Critical,9.4,1,,Open,False,False
TKT-01739,16109,LOC_08,2010-02-09,Billing,High,4.5,1,,Escalated,False,False
TKT-01740,15125,LOC_03,2010-12-07,Refund,Medium,7.3,1,1.0,Escalated,False,True
TKT-01741,14412,LOC_03,2011-06-17,Refund,Low,11.9,1,2.0,Resolved,False,True
TKT-01742,14757,LOC_04,2011-10-25,Delivery,Low,2.3,1,4.0,Resolved,False,True
TKT-01743,14113,LOC_02,2011-09-08,Account Access,Medium,3.1,1,3.0,Resolved,False,True
TKT-01744,16421,LOC_05,2011-11-11,Account Access,Critical,3.4,1,3.0,Resolved,False,True
TKT-01745,18177,LOC_07,2011-05-15,Delivery,High,5.9,1,3.0,Resolved,False,True
TKT-01746,17486,LOC_02,2011-11-03,Refund,Low,3.6,1,3.0,Resolved,False,True
TKT-01747,17464,LOC_07,2010-09-15,Refund,Critical,9.7,1,3.0,Escalated,False,True
TKT-01748,17443,LOC_06,2010-11-05,Delivery,Low,3.5,1,3.0,Resolved,False,True
TKT-01749,17472,LOC_04,2010-12-22,General Enquiry,High,1.7,0,,Resolved,False,False
TKT-01750,13528,LOC_03,2010-03-25,Delivery,Low,8.5,1,,Open,False,False
TKT-01751,17419,LOC_07,2010-12-12,Refund,Low,12.0,1,,Resolved,False,False
TKT-01752,15792,LOC_03,2011-10-03,Delivery,Medium,10.6,1,,Resolved,False,False
TKT-01753,14921,LOC_03,2011-12-24,Billing,High,6.0,1,3.0,Resolved,False,True
TKT-01754,17915,LOC_05,2010-08-21,Billing,Medium,10.0,1,2.0,Resolved,False,True
TKT-01755,12351,LOC_08,2010-10-24,Delivery,High,6.2,1,2.0,Resolved,False,True
TKT-01756,15854,LOC_04,2011-02-25,Account Access,Critical,2.5,1,,Resolved,False,False
TKT-01757,12842,LOC_06,2011-07-19,Product Defect,Low,5.4,1,3.0,Escalated,False,True
TKT-01758,12918,LOC_04,2011-03-13,Refund,High,6.4,1,,Open,False,False
TKT-01759,13135,LOC_02,2010-08-23,General Enquiry,Low,2.7,1,2.0,Resolved,False,True
TKT-01760,16342,LOC_01,2010-06-20,Billing,Medium,,1,,Resolved,True,False
TKT-01761,16475,LOC_01,2011-11-25,General Enquiry,High,2.8,1,3.0,Resolved,False,True
TKT-01762,16846,LOC_01,2011-09-05,Delivery,Medium,6.2,1,,Escalated,False,False
TKT-01763,14473,LOC_05,2011-12-13,Delivery,Critical,,1,,Escalated,True,False
TKT-01764,13953,LOC_01,2010-12-23,Refund,Medium,3.4,1,2.0,Resolved,False,True
TKT-01765,14734,LOC_07,2010-09-05,General Enquiry,Medium,1.1,0,3.0,Resolved,False,True
TKT-01766,17995,LOC_08,2010-09-23,Delivery,Critical,6.6,1,,Resolved,False,False
TKT-01767,14070,LOC_04,2011-09-17,Account Access,Medium,3.7,1,3.0,Resolved,False,True
TKT-01768,15073,LOC_03,2011-02-26,Billing,High,10.0,1,1.0,Resolved,False,True
TKT-01769,13754,LOC_03,2011-01-03,Refund,Medium,13.3,1,3.0,Resolved,False,True
TKT-01770,13381,LOC_05,2011-11-07,Refund,Low,8.6,1,2.0,Resolved,False,True
TKT-01771,13821,LOC_05,2010-09-22,Refund,Medium,7.6,1,1.0,Resolved,False,True
TKT-01772,16473,LOC_03,2011-04-27,General Enquiry,Low,4.0,1,3.0,Resolved,False,True
TKT-01773,17846,LOC_03,2011-12-27,General Enquiry,High,4.1,1,2.0,Resolved,False,True
TKT-01774,14652,LOC_05,2011-03-13,Delivery,Medium,6.2,1,3.0,Resolved,False,True
TKT-01775,16120,LOC_05,2010-04-17,Product Defect,Low,4.7,1,2.0,Resolved,False,True
