customer_id,segment,clv,acquisition_channel,region,acquisition_date,clv_imputed
17868,Corporate,4991.1,Online,UK,2009-11-15,False
15633,Retail,412.67,Direct Sales,UK,2009-11-07,False
14818,Wholesale,1183.68,Partner,UK,2009-04-13,False
15161,Retail,412.07,Online,UK,2009-01-23,False
13003,Retail,514.38,Online,Unknown,2009-12-29,False
14024,Retail,614.12,Trade Show,Other Europe,2009-02-08,True
16157,Retail,383.83,Direct Sales,UK,2009-07-17,False
14731,Wholesale,3281.17,Online,Netherlands,2009-10-23,False
16782,Retail,434.32,Referral,France,2009-03-20,False
16796,Retail,195.06,Online,Germany,2009-03-31,False
13475,Retail,952.83,Online,France,2009-11-06,False
12535,Retail,1191.72,Referral,France,2009-10-22,False
13610,Retail,780.99,Online,EIRE,2009-02-24,False
16006,Retail,160.12,Online,Netherlands,2009-01-18,False
17946,Corporate,10529.9,Online,UK,2009-10-02,False
14831,Retail,1188.88,Online,UK,2009-12-13,False
16405,Corporate,2524.29,Referral,Germany,2009-02-05,False
13258,Corporate,12909.7,Referral,Germany,2009-01-22,False
12566,Retail,56.64,Direct Sales,Other Europe,2009-07-25,False
17120,Retail,1139.25,Referral,UK,2009-06-04,False
12807,Retail,1078.21,Referral,France,2009-06-16,False
12987,Wholesale,1498.27,Online,UK,2009-12-21,False
18112,Retail,607.83,Online,UK,2009-04-11,False
13747,Retail,180.4,Partner,Netherlands,2009-11-15,False
14664,Retail,614.12,Online,EIRE,2009-03-14,True
17300,Corporate,8067.01,Online,UK,2009-06-13,True
16870,Retail,947.1,Online,UK,2009-07-17,False
15353,Wholesale,1517.93,Trade Show,EIRE,2009-02-13,False
16692,Retail,671.7,Online,Unknown,2009-01-01,False
12830,Retail,722.89,Online,EIRE,2009-03-12,False
14255,Retail,398.18,Direct Sales,Unknown,2009-03-20,False
13909,Corporate,6160.77,Online,UK,2009-02-28,False
17275,Retail,568.63,Direct Sales,France,2009-11-21,False
13217,Retail,89.53,Direct Sales,France,2009-09-13,False
17812,Retail,1171.53,Online,UK,2009-03-18,False
14512,Wholesale,1544.04,Online,Germany,2009-11-01,False
14197,Retail,614.12,Direct Sales,UK,2009-02-17,True
17998,Corporate,7371.24,Online,UK,2009-07-24,False
12621,Corporate,14706.94,Online,Other Europe,2009-01-04,False
15772,Retail,984.16,Online,UK,2009-02-23,False
13273,Retail,1069.58,Partner,Netherlands,2009-03-18,False
15616,Corporate,8067.01,Online,EIRE,2009-11-01,True
16350,Retail,515.35,Trade Show,EIRE,2009-03-10,False
17341,Corporate,12306.92,Direct Sales,UK,2009-06-02,False
17339,Wholesale,829.81,Online,Germany,2009-05-05,False
17484,Wholesale,882.54,Online,UK,2009-05-13,False
16186,Corporate,9413.73,Online,UK,2009-09-21,False
17114,Retail,194.67,Online,UK,2009-05-03,False
15198,Retail,293.51,Direct Sales,UK,2009-05-11,False
13777,Retail,744.06,Online,EIRE,2009-11-02,False
12356,Wholesale,3826.59,Trade Show,Germany,2009-02-09,False
16045,Wholesale,1994.01,Partner,UK,2009-11-27,False
16662,Retail,995.07,Referral,Unknown,2009-04-30,False
16546,Corporate,4189.73,Online,UK,2009-09-07,False
13073,Retail,537.38,Direct Sales,UK,2009-05-10,False
16287,Retail,275.96,Online,UK,2009-06-12,False
13571,Retail,494.71,Online,France,2009-03-21,False
16548,Wholesale,3531.07,Online,Germany,2009-04-20,False
18002,Retail,526.26,Referral,Germany,2009-05-27,False
14035,Corporate,6342.59,Online,UK,2009-11-08,False
14796,Retail,821.66,Referral,UK,2009-11-21,False
13812,Retail,306.05,Online,UK,2009-03-23,False
14613,Wholesale,3901.89,Online,Unknown,2009-06-02,False
17747,Corporate,11630.14,Online,Germany,2009-02-10,False
13537,Corporate,2005.22,Online,Germany,2009-05-26,False
12452,Wholesale,900.7,Online,UK,2009-06-03,False
16615,Wholesale,2378.45,Trade Show,UK,2009-05-09,False
17006,Retail,1098.55,Online,EIRE,2009-07-24,False
15157,Retail,981.69,Online,Unknown,2009-02-11,False
13165,Corporate,14100.83,Online,EIRE,2009-10-25,False
14375,Retail,1193.75,Direct Sales,France,2009-04-30,False
15764,Corporate,10726.96,Online,UK,2009-05-17,False
13935,Retail,1179.85,Partner,UK,2009-06-08,False
14864,Retail,1141.33,Online,UK,2009-02-14,False
12720,Retail,741.94,Online,UK,2009-08-19,False
15745,Corporate,13445.48,Partner,UK,2009-08-19,False
18235,Retail,1065.85,Trade Show,Germany,2009-03-02,False
15204,Corporate,4049.59,Direct Sales,EIRE,2009-05-27,False
14307,Retail,774.61,Trade Show,UK,2009-11-14,False
14959,Retail,793.61,Online,UK,2009-11-10,False
14564,Corporate,11071.83,Referral,UK,2009-12-06,False
17827,Retail,281.05,Referral,UK,2009-02-13,False
16457,Retail,882.12,Referral,Germany,2009-05-12,False
17293,Retail,933.87,Online,UK,2009-05-09,False
15776,Wholesale,3228.57,Partner,UK,2009-07-18,False
16622,Retail,865.24,Online,UK,2009-05-14,False
14079,Retail,1182.35,Online,UK,2009-03-29,False
14482,Retail,1190.44,Online,EIRE,2009-01-11,False
17504,Wholesale,1886.93,Direct Sales,France,2009-12-20,False
16835,Corporate,8272.41,Direct Sales,Unknown,2009-05-17,False
12936,Retail,1117.12,Online,UK,2009-06-23,False
13688,Retail,206.11,Direct Sales,UK,2009-08-14,False
16893,Retail,519.47,Online,Other Europe,2009-06-02,False
13375,Corporate,8067.01,Online,Germany,2009-09-25,True
16785,Retail,755.92,Direct Sales,UK,2009-06-23,False
12633,Retail,1034.31,Online,UK,2009-10-22,False
13763,Corporate,2299.61,Referral,France,2009-09-01,False
14415,Retail,972.76,Partner,UK,2009-01-13,False
14476,Retail,673.34,Direct Sales,UK,2009-02-13,False
13160,Corporate,6181.61,Online,Netherlands,2009-08-27,False
18168,Retail,82.03,Online,UK,2009-06-07,False
14620,Wholesale,4918.72,Online,UK,2009-06-02,False
15741,Wholesale,4113.44,Online,UK,2009-01-23,False
17851,Retail,680.37,Online,UK,2009-01-16,False
17611,Corporate,4038.57,Online,UK,2009-05-21,False
15171,Wholesale,3442.29,Referral,EIRE,2009-12-07,False
17696,Retail,614.12,Trade Show,UK,2009-03-10,True
17547,Retail,1151.86,Online,UK,2009-10-06,False
13132,Retail,479.7,Online,France,2009-05-19,False
17748,Retail,948.48,Online,Germany,2009-01-16,False
17249,Retail,723.18,Online,Other Europe,2009-01-02,False
15365,Retail,497.59,Online,France,2009-04-25,False
14729,Corporate,5710.25,Online,Germany,2009-03-19,False
14653,Retail,316.2,Direct Sales,Unknown,2009-01-24,False
14191,Wholesale,3824.66,Direct Sales,UK,2009-08-11,False
15645,Retail,584.58,Partner,UK,2009-02-25,False
16730,Retail,753.22,Online,Other Europe,2009-10-02,False
15988,Retail,421.23,Online,Other Europe,2009-01-31,False
17957,Corporate,7573.43,Referral,Unknown,2009-09-12,False
16545,Retail,383.49,Direct Sales,UK,2009-07-19,False
13457,Retail,865.85,Partner,Netherlands,2009-02-09,False
16455,Retail,755.08,Referral,UK,2009-08-30,False
13174,Retail,513.11,Online,Other Europe,2009-10-03,False
12796,Retail,614.12,Online,UK,2009-11-21,True
17967,Retail,714.56,Online,France,2009-10-05,False
16206,Corporate,8067.01,Direct Sales,Other Europe,2009-04-29,True
12901,Wholesale,2884.16,Partner,Netherlands,2009-06-28,True
15491,Retail,614.12,Referral,UK,2009-03-26,True
17960,Retail,994.69,Direct Sales,Germany,2009-05-28,False
17421,Wholesale,3665.21,Trade Show,UK,2009-11-08,False
17822,Retail,1063.97,Online,Netherlands,2009-04-05,False
14114,Wholesale,1125.43,Online,UK,2009-11-12,False
14044,Retail,534.97,Online,UK,2009-08-20,False
13451,Retail,602.21,Trade Show,EIRE,2009-09-06,False
16655,Retail,845.48,Online,UK,2009-07-02,False
15175,Retail,614.12,Online,UK,2009-12-17,True
14633,Retail,570.17,Direct Sales,France,2009-01-03,False
16446,Retail,704.9,Online,UK,2009-02-22,False
17883,Retail,856.72,Online,Netherlands,2009-05-01,False
15247,Corporate,8067.01,Referral,UK,2009-04-18,True
15213,Retail,432.89,Trade Show,Germany,2009-09-16,False
15053,Corporate,8067.01,Trade Show,UK,2009-03-07,True
13911,Retail,993.58,Direct Sales,France,2009-09-04,False
14953,Retail,498.93,Online,UK,2009-07-27,False
17886,Retail,903.27,Online,UK,2009-03-01,False
18017,Retail,978.6,Online,Other Europe,2009-06-05,False
13869,Retail,795.73,Online,UK,2009-07-03,False
16086,Corporate,7539.58,Online,UK,2009-12-31,False
13706,Retail,435.72,Partner,UK,2009-08-19,False
17119,Retail,484.74,Online,UK,2009-02-23,False
15713,Retail,127.75,Partner,Germany,2009-06-04,False
17175,Retail,1004.54,Trade Show,Germany,2009-02-10,False
15061,Retail,128.72,Direct Sales,EIRE,2009-09-02,False
17320,Retail,897.7,Partner,Unknown,2009-02-25,False
13044,Retail,56.95,Online,UK,2009-07-06,False
12800,Corporate,8067.01,Online,Unknown,2009-01-14,True
13109,Retail,671.95,Partner,UK,2009-06-12,False
17310,Retail,378.42,Online,France,2009-08-02,False
16166,Wholesale,2884.16,Partner,EIRE,2009-08-14,True
12405,Retail,1043.53,Referral,UK,2009-12-06,False
13778,Retail,229.05,Referral,France,2009-12-14,False
14119,Retail,614.12,Partner,UK,2009-01-11,True
13197,Corporate,4547.74,Direct Sales,UK,2009-02-18,False
14750,Corporate,5847.12,Referral,UK,2009-11-04,False
17225,Retail,659.56,Trade Show,UK,2009-05-06,False
13553,Wholesale,1497.98,Online,UK,2009-09-27,False
12949,Retail,746.9,Direct Sales,France,2009-10-21,False
17762,Retail,104.12,Online,UK,2009-09-22,False
12512,Retail,758.66,Direct Sales,UK,2009-12-29,False
16696,Retail,569.28,Direct Sales,UK,2009-04-11,False
13785,Retail,201.3,Trade Show,UK,2009-03-27,False
17359,Retail,329.66,Referral,UK,2009-01-13,False
15536,Retail,336.29,Online,UK,2009-02-22,False
16698,Wholesale,2884.16,Referral,UK,2009-04-21,True
14675,Corporate,12191.38,Online,France,2009-06-04,False
15106,Retail,258.4,Online,UK,2009-06-26,False
15600,Retail,149.06,Trade Show,Other Europe,2009-04-25,False
14120,Wholesale,4707.88,Referral,UK,2009-03-09,False
13054,Corporate,9562.38,Referral,EIRE,2009-07-25,False
14430,Retail,395.08,Online,Netherlands,2009-06-11,False
13857,Corporate,14142.43,Trade Show,Other Europe,2009-09-11,False
16903,Wholesale,1103.9,Online,Other Europe,2009-07-02,False
14455,Retail,813.17,Online,UK,2009-10-15,False
17461,Corporate,6460.5,Referral,Netherlands,2009-05-14,False
13069,Corporate,3165.48,Direct Sales,UK,2009-08-05,False
16068,Retail,250.07,Direct Sales,Other Europe,2009-02-01,False
15739,Retail,1067.38,Partner,UK,2009-11-09,False
13895,Wholesale,2884.16,Partner,Unknown,2009-11-05,True
17441,Corporate,14231.44,Partner,UK,2009-02-03,False
13371,Retail,465.77,Direct Sales,France,2009-03-25,False
16763,Retail,338.84,Referral,UK,2009-01-09,False
16904,Corporate,9848.82,Online,Germany,2009-01-09,False
16798,Corporate,10695.39,Online,Unknown,2009-03-25,False
13808,Wholesale,2884.16,Online,UK,2009-01-11,True
13853,Corporate,4045.92,Partner,UK,2009-11-11,False
14551,Retail,1100.21,Direct Sales,UK,2009-12-06,False
12790,Retail,232.03,Direct Sales,EIRE,2009-09-01,False
16738,Corporate,12680.51,Direct Sales,EIRE,2009-11-03,False
16368,Corporate,10970.98,Online,France,2009-07-22,False
12697,Retail,614.12,Referral,UK,2009-08-14,True
14252,Retail,550.93,Online,France,2009-11-26,False
18134,Retail,284.67,Direct Sales,UK,2009-07-05,False
18151,Corporate,12567.06,Online,UK,2009-02-04,False
12515,Corporate,8067.01,Online,Germany,2009-01-31,True
15426,Corporate,5721.64,Online,France,2009-12-26,False
16877,Retail,426.7,Online,France,2009-06-21,False
14637,Corporate,7469.58,Direct Sales,Netherlands,2009-10-23,False
15386,Corporate,2940.53,Referral,Unknown,2009-10-05,False
17935,Retail,253.43,Referral,UK,2009-09-04,False
17750,Retail,947.6,Referral,Netherlands,2009-10-18,False
14566,Corporate,11613.17,Online,Germany,2009-04-17,False
12820,Retail,723.4,Direct Sales,UK,2009-10-07,False
12994,Corporate,14201.52,Partner,Netherlands,2009-05-02,False
16312,Retail,990.59,Partner,Germany,2009-08-07,False
17469,Corporate,8615.62,Direct Sales,UK,2009-06-21,False
14786,Wholesale,1924.21,Referral,Germany,2009-11-03,False
17238,Retail,427.41,Online,UK,2009-08-31,False
12484,Wholesale,4968.84,Direct Sales,UK,2009-01-18,False
17386,Retail,332.48,Online,UK,2009-05-20,False
14107,Retail,289.56,Trade Show,EIRE,2009-12-19,False
13800,Retail,614.12,Referral,UK,2009-11-22,True
12816,Retail,765.33,Referral,UK,2009-09-19,False
17467,Corporate,3694.57,Online,UK,2009-06-30,False
13205,Retail,612.72,Online,UK,2009-02-28,False
15020,Retail,614.12,Direct Sales,Unknown,2009-10-11,True
14270,Retail,680.22,Partner,UK,2009-01-21,False
16703,Wholesale,985.08,Online,Unknown,2009-03-22,False
16988,Wholesale,3864.65,Direct Sales,UK,2009-11-09,False
15205,Retail,468.48,Partner,UK,2009-10-24,False
17053,Retail,146.48,Online,France,2009-09-05,False
15669,Retail,690.6,Trade Show,UK,2009-07-04,False
14777,Retail,488.32,Direct Sales,UK,2009-04-11,False
16817,Corporate,7177.25,Referral,UK,2009-02-14,False
15475,Corporate,2550.35,Online,UK,2009-04-28,False
16094,Retail,398.89,Online,France,2009-10-25,False
14578,Corporate,10291.69,Partner,UK,2009-11-08,False
13327,Retail,483.61,Online,UK,2009-05-16,False
17029,Retail,840.93,Direct Sales,UK,2009-08-10,False
14417,Retail,878.31,Online,UK,2009-05-02,False
18263,Retail,60.97,Online,EIRE,2009-06-15,False
13554,Corporate,13878.46,Trade Show,Other Europe,2009-09-03,False
13997,Corporate,7433.59,Online,UK,2009-10-20,False
17393,Retail,629.25,Referral,Germany,2009-03-18,False
12373,Retail,204.6,Online,EIRE,2009-12-05,False
17552,Retail,614.12,Referral,Germany,2009-09-25,True
13102,Corporate,13858.7,Direct Sales,Germany,2009-09-30,False
13135,Wholesale,2889.78,Referral,Germany,2009-03-27,False
18196,Retail,782.9,Trade Show,UK,2009-11-02,False
15701,Corporate,8107.99,Referral,UK,2009-03-06,False
12489,Wholesale,2269.56,Online,France,2009-07-18,False
15293,Retail,576.59,Online,UK,2009-10-31,False
12424,Wholesale,4730.94,Trade Show,UK,2009-03-24,False
16645,Retail,614.12,Referral,UK,2009-07-21,True
14192,Retail,290.95,Direct Sales,UK,2009-02-20,False
13384,Corporate,12476.78,Online,UK,2009-10-27,False
14600,Retail,238.51,Online,UK,2009-05-23,False
16527,Corporate,2490.07,Direct Sales,UK,2009-01-13,False
13979,Retail,326.61,Online,UK,2009-03-25,False
13326,Corporate,8665.75,Online,Other Europe,2009-03-05,False
15676,Wholesale,1360.77,Direct Sales,France,2009-04-01,False
16710,Retail,748.21,Online,Germany,2009-04-02,False
12735,Retail,614.12,Online,EIRE,2009-08-01,True
14554,Corporate,5852.52,Referral,Germany,2009-08-06,False
13959,Corporate,3774.54,Partner,Germany,2009-09-04,False
12353,Wholesale,4767.95,Direct Sales,UK,2009-11-24,False
13901,Retail,614.12,Referral,UK,2009-03-28,True
16672,Wholesale,3537.06,Online,France,2009-01-16,False
14643,Corporate,2639.87,Online,UK,2009-10-04,False
17060,Corporate,14426.94,Online,UK,2009-04-19,False
17691,Retail,614.12,Partner,UK,2009-12-03,True
16613,Retail,910.24,Online,UK,2009-09-06,False
13443,Retail,814.45,Online,UK,2009-10-10,False
17464,Retail,627.15,Online,UK,2009-06-30,False
13968,Retail,890.28,Direct Sales,UK,2009-09-13,False
15255,Retail,391.88,Direct Sales,UK,2009-07-01,False
16136,Retail,614.67,Online,Germany,2009-06-06,False
17173,Retail,472.0,Online,Netherlands,2009-04-12,False
12389,Wholesale,3224.88,Trade Show,Netherlands,2009-05-24,False
16896,Retail,978.17,Direct Sales,Other Europe,2009-11-25,False
15105,Wholesale,3038.83,Online,UK,2009-04-03,False
12442,Wholesale,877.09,Online,UK,2009-02-17,False
13496,Retail,614.12,Referral,UK,2009-07-17,True
14878,Retail,629.75,Direct Sales,UK,2009-01-19,False
15617,Retail,809.54,Trade Show,UK,2009-01-09,False
18086,Corporate,5834.1,Referral,UK,2009-05-18,False
16443,Retail,535.04,Referral,UK,2009-04-05,False
14344,Corporate,4866.12,Trade Show,UK,2009-04-30,False
14080,Retail,707.8,Partner,UK,2009-10-12,False
15032,Corporate,4350.21,Direct Sales,UK,2009-08-22,False
15220,Corporate,2832.57,Online,UK,2009-11-13,False
14682,Retail,370.5,Online,Other Europe,2009-11-22,False
14175,Wholesale,3262.19,Online,UK,2009-12-13,False
14156,Retail,1129.25,Direct Sales,UK,2009-08-11,False
15449,Corporate,7174.71,Direct Sales,UK,2009-10-11,False
16017,Retail,769.25,Online,Germany,2009-11-06,False
14930,Retail,70.73,Referral,UK,2009-03-22,False
17082,Retail,460.77,Direct Sales,UK,2009-05-16,False
17316,Retail,842.51,Online,Netherlands,2009-07-26,False
16027,Corporate,8067.01,Online,UK,2009-12-26,True
16198,Retail,236.87,Trade Show,EIRE,2009-04-24,False
14784,Retail,1180.05,Partner,France,2009-12-07,False
16732,Retail,108.82,Online,UK,2009-10-07,False
12677,Wholesale,3238.71,Online,UK,2009-03-07,False
15857,Corporate,6250.25,Online,UK,2009-08-04,False
12438,Corporate,8067.01,Direct Sales,France,2009-02-25,True
13342,Corporate,13567.87,Online,UK,2009-04-30,False
14299,Wholesale,2451.04,Direct Sales,UK,2009-12-05,False
13332,Retail,502.36,Direct Sales,Other Europe,2009-06-13,False
13412,Retail,248.24,Direct Sales,UK,2009-07-05,False
12982,Retail,1123.17,Direct Sales,UK,2009-03-02,False
13912,Retail,871.55,Referral,Other Europe,2009-06-03,False
16304,Retail,824.82,Partner,UK,2009-01-06,False
16117,Retail,1000.9,Trade Show,France,2009-07-09,False
15308,Corporate,8762.35,Direct Sales,Germany,2009-09-11,False
16423,Wholesale,999.85,Online,Netherlands,2009-03-11,False
15007,Corporate,12779.36,Partner,UK,2009-02-11,False
14443,Retail,1091.12,Partner,Other Europe,2009-07-06,False
17858,Retail,120.66,Direct Sales,EIRE,2009-11-10,False
17894,Wholesale,4039.14,Online,France,2009-08-13,False
12428,Retail,614.12,Trade Show,UK,2009-11-21,True
17178,Wholesale,1513.53,Online,UK,2009-05-30,False
14479,Corporate,4105.0,Direct Sales,Netherlands,2009-08-18,False
15629,Retail,109.88,Referral,UK,2009-01-14,False
13974,Corporate,9806.95,Direct Sales,Other Europe,2009-11-06,False
12577,Wholesale,4652.53,Direct Sales,UK,2009-04-08,False
12895,Retail,614.12,Direct Sales,UK,2009-06-05,True
15904,Retail,876.23,Partner,Netherlands,2009-02-25,False
14548,Retail,614.12,Referral,UK,2009-03-31,True
15619,Retail,568.54,Referral,UK,2009-07-27,False
18220,Corporate,7728.64,Trade Show,UK,2009-03-03,False
15901,Retail,384.88,Referral,UK,2009-08-20,False
17985,Retail,201.99,Partner,UK,2009-01-09,False
14825,Corporate,4195.17,Trade Show,France,2009-02-22,False
14764,Retail,1105.92,Referral,Other Europe,2009-03-13,False
12708,Corporate,4471.67,Partner,UK,2009-10-06,False
17914,Corporate,9859.97,Trade Show,Germany,2009-12-30,False
16081,Retail,1186.34,Online,Germany,2009-11-22,False
17498,Retail,426.3,Online,Germany,2009-09-04,False
12624,Retail,843.29,Partner,UK,2009-02-07,False
17891,Retail,1184.38,Referral,Germany,2009-08-25,False
14557,Retail,1089.58,Partner,France,2009-01-06,False
12795,Retail,351.93,Online,France,2009-04-06,False
14260,Retail,224.78,Partner,Germany,2009-12-28,False
12715,Wholesale,2162.12,Online,UK,2009-03-22,False
13729,Corporate,5411.31,Partner,Other Europe,2009-11-03,False
13130,Retail,614.12,Referral,UK,2009-04-05,True
17879,Retail,796.44,Direct Sales,France,2009-09-22,False
18029,Retail,1163.58,Referral,UK,2009-02-14,False
17687,Wholesale,2197.3,Trade Show,Unknown,2009-10-06,False
18256,Retail,1094.7,Direct Sales,UK,2009-05-13,False
15767,Retail,560.72,Online,EIRE,2009-11-18,False
17002,Retail,704.92,Referral,France,2009-04-03,False
18041,Retail,911.31,Partner,UK,2009-05-09,False
16211,Wholesale,4945.82,Trade Show,UK,2009-12-14,False
15346,Wholesale,1259.29,Online,Germany,2009-07-03,False
14237,Corporate,3856.21,Direct Sales,UK,2009-04-13,False
16987,Wholesale,2656.85,Referral,Unknown,2009-06-11,False
17909,Retail,108.16,Trade Show,UK,2009-02-03,False
13732,Corporate,5201.52,Online,UK,2009-12-09,False
12605,Retail,1139.54,Online,UK,2009-11-01,False
12787,Corporate,7536.61,Direct Sales,UK,2009-11-04,False
18197,Retail,670.07,Trade Show,EIRE,2009-07-02,False
12680,Retail,614.12,Direct Sales,Germany,2009-05-29,True
16800,Retail,614.12,Direct Sales,UK,2009-05-07,True
16460,Retail,739.19,Partner,Germany,2009-12-19,False
17579,Retail,428.43,Trade Show,UK,2009-03-01,False
12431,Retail,1150.71,Online,UK,2009-11-17,False
15644,Corporate,13889.6,Online,France,2009-03-28,False
